candidate_id,title,field,reviewer_a,reviewer_b,reviewer_a_notes,reviewer_b_notes,reviewer_a_anchors,reviewer_b_anchors
MWM-XF38CEA9063,Digital twin models for predicting venetoclax and azacitidine-induced neutropenia in patients with acute myeloid leukemia.,reproducibility_evidence,2,1,"Patient-specific ODE rollouts are tested over short and long horizons with public code. No external cohort, formal calibration, or validated alternative-dose effect is provided.","Patient-specific temporal tests and long-term ODE rollouts support dynamics evidence; no external cohort or calibrated predictive uncertainty, and the seven-cycle subset is selected.",Primary article Figs. 1-3; Model fitting; Data from multiple cycles; Parameter update; Statistical analysis; Code/Data availability; DOI 10.1038/s41746-025-01978-4,Fig. 1; Fig. 3/Table 2; Methods multi-cycle learning; Data/Code availability
MWM-0068,DreamReg: Belief-Driven World Model for 2D-3D Ultrasound Registration,dynamics_evidence,1,2,"Closed-loop imagined registration is demonstrated in synthetic slice rendering. Final registration supports task utility, but stepwise rollout drift, calibrated uncertainty, and live safety are absent.","Closed-loop imagined registration supports planning and decision evidence, but fidelity is reported mainly at the final horizon and no action-agnostic comparator or safety test is present.",Abstract p.1; Sec.2 and Figs.1-2 pp.3-6; Sec.3 and Tables 1-2 pp.6-8; Conclusion p.9,Abstract p.1; Sec.2 and Figs.1-2 pp.3-6; Sec.3 and Tables 1-2 pp.6-8; Conclusion p.9
MWM-0068,DreamReg: Belief-Driven World Model for 2D-3D Ultrasound Registration,uncertainty_evidence,0,1,"Closed-loop imagined registration is demonstrated in synthetic slice rendering. Final registration supports task utility, but stepwise rollout drift, calibrated uncertainty, and live safety are absent.","Closed-loop imagined registration supports planning and decision evidence, but fidelity is reported mainly at the final horizon and no action-agnostic comparator or safety test is present.",Abstract p.1; Sec.2 and Figs.1-2 pp.3-6; Sec.3 and Tables 1-2 pp.6-8; Conclusion p.9,Abstract p.1; Sec.2 and Figs.1-2 pp.3-6; Sec.3 and Tables 1-2 pp.6-8; Conclusion p.9
MWM-0073,ECG-WM: A Physiology-Informed ECG World Model for Clinical Intervention Simulation,causal_evidence,1,0,"Autoregressive horizon and stress tests are strong, with frozen ICU transfer. Candidate-drug comparisons and risk ranking still lack an explicit causal estimand, support analysis, or randomized individualized validation.","Autoregressive horizon tests and physiological stress audits are strong, but drug counterfactuals remain observational and stochastic variance is not calibrated.",Abstract and Secs.1-4 pp.1-5; Sec.5 Tables 1-4 pp.6-9; Sec.6 pp.9-10; Apps.A-B pp.13-19,Secs.1-4 and Figs.1-2 pp.1-5; Tables 1-4 pp.6-9; Apps.A-B pp.13-19
MWM-0074,EHRWorld: A Patient-Centric Medical World Model for Long-Horizon Clinical Trajectories,action_evidence,1,0,"Full trajectories are generated and compared with next-event performance, but causal and counterfactual wording exceeds observed-policy prediction. No action sensitivity, calibration, or external validation is reported.","Full-trajectory generation is evaluated at multiple event horizons, but medication/procedure conditioning is not isolated and causal wording is unsupported by identification or counterfactual validation.",Abstract pp.1-2; Sec.3 and Fig.2 pp.3-4; Sec.4 pp.4-5 and Algorithm 1 p.13; Sec.5 Tables 1-2 pp.5-8; Limitations p.9,Abstract pp.1-2; Secs.3-5 pp.3-8; Tables 1-2 and Fig.3; Limitations p.9; Appendix pp.11-14
MWM-0242,EchoWorld: Learning Motion-Aware World Models for Echocardiography Probe Guidance,highest_capability_claim,action_conditioned,planning,"Motion-removal/component ablations support action dependence, but imagined image fidelity is qualitative and guidance is direct offline prediction, not recursive closed-loop control.","Motion-removal ablation supports action evidence, but guidance is offline direct pose prediction without recursive imagination, quantitative image fidelity, or safety evaluation.",Abstract p.1; Secs.3-4 and Fig.4 pp.3-6; Sec.5 Tables 1-3 pp.6-8; supplement pp.12-14,Abstract p.1; Secs.3-4 and Fig.4 pp.3-6; Tables 1-3 pp.6-8; supplement pp.12-14
MWM-0077,EyeWorld: A Generative World Model of Ocular State and Dynamics,safety_evidence,0,1,"Prompt-edited pathology images motivate a counterfactual claim, but there is no intervention model, alternative-outcome ground truth, recursive rollout, or frozen longitudinal external test.",Prompt-edited pathology images are action sensitivity but not clinical intervention evidence; pooled sources do not establish frozen external validation and counterfactual claims lack a causal estimand.,Data overview pp.5-7; longitudinal synthesis Fig.7 pp.16-18; counterfactual edits Fig.8 pp.19-21; Limitations and Methods pp.24-31,Data pp.5-7; longitudinal synthesis Fig.7 pp.16-18; prompt edits Fig.8 pp.19-21; Limitations/Methods pp.24-31
MWM-0077,EyeWorld: A Generative World Model of Ocular State and Dynamics,frozen_external_validation,unclear,no,"Prompt-edited pathology images motivate a counterfactual claim, but there is no intervention model, alternative-outcome ground truth, recursive rollout, or frozen longitudinal external test.",Prompt-edited pathology images are action sensitivity but not clinical intervention evidence; pooled sources do not establish frozen external validation and counterfactual claims lack a causal estimand.,Data overview pp.5-7; longitudinal synthesis Fig.7 pp.16-18; counterfactual edits Fig.8 pp.19-21; Limitations and Methods pp.24-31,Data pp.5-7; longitudinal synthesis Fig.7 pp.16-18; prompt edits Fig.8 pp.19-21; Limitations/Methods pp.24-31
MWM-0078,Failure Detection for Surgical Robot Imitation Policies via Flow-Matching World Modeling,state_evidence,2,1,"Conformal thresholds and strong no-action/component controls support calibration and action evidence. Detection is offline and does not test interruption, recovery, or clinical harm severity.","Conformal calibration and explicit recorded failure tests are substantial, but the monitor is evaluated offline and endpoint prediction does not generate free-running observations.",Abstract p.1; Fig.1 p.2; Sec.III pp.3-4; Sec.IV and Table I pp.4-6; Figs.5-6 p.7; Limitations p.8,Abstract p.1; Sec. III pp.3-4; Sec. IV and Table I pp.4-6; Figs.5-6 p.7; Limitations p.8
MWM-0078,Failure Detection for Surgical Robot Imitation Policies via Flow-Matching World Modeling,safety_evidence,1,2,"Conformal thresholds and strong no-action/component controls support calibration and action evidence. Detection is offline and does not test interruption, recovery, or clinical harm severity.","Conformal calibration and explicit recorded failure tests are substantial, but the monitor is evaluated offline and endpoint prediction does not generate free-running observations.",Abstract p.1; Fig.1 p.2; Sec.III pp.3-4; Sec.IV and Table I pp.4-6; Figs.5-6 p.7; Limitations p.8,Abstract p.1; Sec. III pp.3-4; Sec. IV and Table I pp.4-6; Figs.5-6 p.7; Limitations p.8
MWM-0078,Failure Detection for Surgical Robot Imitation Policies via Flow-Matching World Modeling,reproducibility_evidence,1,0,"Conformal thresholds and strong no-action/component controls support calibration and action evidence. Detection is offline and does not test interruption, recovery, or clinical harm severity.","Conformal calibration and explicit recorded failure tests are substantial, but the monitor is evaluated offline and endpoint prediction does not generate free-running observations.",Abstract p.1; Fig.1 p.2; Sec.III pp.3-4; Sec.IV and Table I pp.4-6; Figs.5-6 p.7; Limitations p.8,Abstract p.1; Sec. III pp.3-4; Sec. IV and Table I pp.4-6; Figs.5-6 p.7; Limitations p.8
MWM-0095,"GEMEO: the first patient world model for rare disease, grounding generative clinical trajectories in the genome and a biomedical knowledge graph",dynamics_evidence,1,2,Current evidence supports prediction and actual-versus-masked treatment association. Level-3 counterfactual capability is prospective rather than demonstrated; external partition and calibration-method details remain sparse.,"Current evidence reaches an action-association test, while Level-3 counterfactual capability is stated as future work. Integrated calibration is reported, but external partition details are sparse.",Abstract p.1; Sec.2 pp.2-3; Sec.3 Tables 1-3 pp.3-6; Sec.4 p.6; Methods and limitations pp.7-8,Abstract p.1; Secs.2-4 pp.2-6; Tables 1-3; Methods and limitations pp.7-8
MWM-0095,"GEMEO: the first patient world model for rare disease, grounding generative clinical trajectories in the genome and a biomedical knowledge graph",action_evidence,1,2,Current evidence supports prediction and actual-versus-masked treatment association. Level-3 counterfactual capability is prospective rather than demonstrated; external partition and calibration-method details remain sparse.,"Current evidence reaches an action-association test, while Level-3 counterfactual capability is stated as future work. Integrated calibration is reported, but external partition details are sparse.",Abstract p.1; Sec.2 pp.2-3; Sec.3 Tables 1-3 pp.3-6; Sec.4 p.6; Methods and limitations pp.7-8,Abstract p.1; Secs.2-4 pp.2-6; Tables 1-3; Methods and limitations pp.7-8
MWM-0095,"GEMEO: the first patient world model for rare disease, grounding generative clinical trajectories in the genome and a biomedical knowledge graph",free_running_rollout,unclear,yes,Current evidence supports prediction and actual-versus-masked treatment association. Level-3 counterfactual capability is prospective rather than demonstrated; external partition and calibration-method details remain sparse.,"Current evidence reaches an action-association test, while Level-3 counterfactual capability is stated as future work. Integrated calibration is reported, but external partition details are sparse.",Abstract p.1; Sec.2 pp.2-3; Sec.3 Tables 1-3 pp.3-6; Sec.4 p.6; Methods and limitations pp.7-8,Abstract p.1; Secs.2-4 pp.2-6; Tables 1-3; Methods and limitations pp.7-8
MWM-0095,"GEMEO: the first patient world model for rare disease, grounding generative clinical trajectories in the genome and a biomedical knowledge graph",horizon_resolved_results,no,yes,Current evidence supports prediction and actual-versus-masked treatment association. Level-3 counterfactual capability is prospective rather than demonstrated; external partition and calibration-method details remain sparse.,"Current evidence reaches an action-association test, while Level-3 counterfactual capability is stated as future work. Integrated calibration is reported, but external partition details are sparse.",Abstract p.1; Sec.2 pp.2-3; Sec.3 Tables 1-3 pp.3-6; Sec.4 p.6; Methods and limitations pp.7-8,Abstract p.1; Secs.2-4 pp.2-6; Tables 1-3; Methods and limitations pp.7-8
MWM-X056BF65776,Generating whole-brain neural activity and behavior through unified latent dynamics,action_evidence,2,1,"Long free-running generation and structured latent perturbations are empirically tested, but all fitting and distributional comparison use one immobilized C. elegans recording without held-out animals. Targeted steering is a model-space intervention, not validated biological causation. State-dependent stochasticity is modeled without formal predictive calibration. No paper-specific public code or processed data release was identified.","Long stochastic rollouts and synthetic steering are well characterized, but all empirical evaluation uses one training recording and latent interventions lack biological, causal, external, or safety validation.","bioRxiv v2 full text, DOI 10.64898/2026.06.05.730482: Results sections on latent dynamics and generative modeling report a 109-neuron single-animal recording, 30,000-step free generation, 1,000 60-s rollouts, behavioral/transition-distribution tests, and connectivity reconstruction; perturbation and steering sections report global/local noise and targeted behavioral steering; Methods define the encoder, stochastic transition, recurrent decoders, and evaluation.","Results Secs. 2.2–2.5, Figs. 2–4; Methods Secs. 4.1–4.5; Fig. S1."
MWM-X056BF65776,Generating whole-brain neural activity and behavior through unified latent dynamics,safety_evidence,1,0,"Long free-running generation and structured latent perturbations are empirically tested, but all fitting and distributional comparison use one immobilized C. elegans recording without held-out animals. Targeted steering is a model-space intervention, not validated biological causation. State-dependent stochasticity is modeled without formal predictive calibration. No paper-specific public code or processed data release was identified.","Long stochastic rollouts and synthetic steering are well characterized, but all empirical evaluation uses one training recording and latent interventions lack biological, causal, external, or safety validation.","bioRxiv v2 full text, DOI 10.64898/2026.06.05.730482: Results sections on latent dynamics and generative modeling report a 109-neuron single-animal recording, 30,000-step free generation, 1,000 60-s rollouts, behavioral/transition-distribution tests, and connectivity reconstruction; perturbation and steering sections report global/local noise and targeted behavioral steering; Methods define the encoder, stochastic transition, recurrent decoders, and evaluation.","Results Secs. 2.2–2.5, Figs. 2–4; Methods Secs. 4.1–4.5; Fig. S1."
MWM-X056BF65776,Generating whole-brain neural activity and behavior through unified latent dynamics,reproducibility_evidence,0,1,"Long free-running generation and structured latent perturbations are empirically tested, but all fitting and distributional comparison use one immobilized C. elegans recording without held-out animals. Targeted steering is a model-space intervention, not validated biological causation. State-dependent stochasticity is modeled without formal predictive calibration. No paper-specific public code or processed data release was identified.","Long stochastic rollouts and synthetic steering are well characterized, but all empirical evaluation uses one training recording and latent interventions lack biological, causal, external, or safety validation.","bioRxiv v2 full text, DOI 10.64898/2026.06.05.730482: Results sections on latent dynamics and generative modeling report a 109-neuron single-animal recording, 30,000-step free generation, 1,000 60-s rollouts, behavioral/transition-distribution tests, and connectivity reconstruction; perturbation and steering sections report global/local noise and targeted behavioral steering; Methods define the encoder, stochastic transition, recurrent decoders, and evaluation.","Results Secs. 2.2–2.5, Figs. 2–4; Methods Secs. 4.1–4.5; Fig. S1."
MWM-0103,Intervention-Aware Clinical World Model for Post-Op Outcome Forecasting in Cardiology,reproducibility_evidence,0,1,"ECE plus event removal, shuffling, timing, and presence edits strongly test predictive dependence. The study explicitly disclaims causal effects and does not free-run treatment-policy trajectories.","Event removal, shuffling, timing and presence edits support action evidence, and ECE supports calibration; risk curves are horizon-resolved but are not recursive self-fed rollouts.",Methods and Table 1 pp.3-5; Tables 2-4 and Fig.3 pp.6-7; Fig.4 and Limitations p.8,Methods and Table 1 pp.3-5; Tables 2-4 and Fig.3 pp.6-7; Fig.4 and Limitations p.8
MWM-X6A64D732FB,Koopman-based linearization of preparatory EEG dynamics in Parkinson's disease during galvanic vestibular stimulation.,causal_evidence,NA,1,"Horizon-resolved multi-step prediction supports rollout evidence 2. LQR is evaluated only as abstract latent identity control, so action and decision evidence remain limited. Bounded control is a safety proxy without physiological constraints or adverse-event testing. Full EEG is request-based and no external cohort exists.","Observed GVS conditions provide partial causal support for stimulation-associated differences, but the LQR action and steering result remain model simulations without an explicit treatment estimand or real model-directed intervention. There is no external validation, calibrated uncertainty, or stimulation-hazard evaluation.","PMC12116581 Methods: subject-level six-fold CV, Deep Koopman and LQR; Fig. 4 reports NMSE through 15 prediction steps; Fig. 8 compares controlled and uncontrolled latent trajectories; official DeepKoopman_PD repository includes code and sample data.","Methods report 18 PD and 18 control participants, subject-level six-fold splits, three-dimensional Koopman state, 1-15-step m-step prediction, and LQR; Results report horizon-specific NMSE, observed sham/GVS1/GVS2 and medication contrasts, spatial maps, motor correlations, and controlled-versus-uncontrolled LQR trajectories; Code Availability reports a public repository."
MWM-X6A64D732FB,Koopman-based linearization of preparatory EEG dynamics in Parkinson's disease during galvanic vestibular stimulation.,safety_evidence,1,0,"Horizon-resolved multi-step prediction supports rollout evidence 2. LQR is evaluated only as abstract latent identity control, so action and decision evidence remain limited. Bounded control is a safety proxy without physiological constraints or adverse-event testing. Full EEG is request-based and no external cohort exists.","Observed GVS conditions provide partial causal support for stimulation-associated differences, but the LQR action and steering result remain model simulations without an explicit treatment estimand or real model-directed intervention. There is no external validation, calibrated uncertainty, or stimulation-hazard evaluation.","PMC12116581 Methods: subject-level six-fold CV, Deep Koopman and LQR; Fig. 4 reports NMSE through 15 prediction steps; Fig. 8 compares controlled and uncontrolled latent trajectories; official DeepKoopman_PD repository includes code and sample data.","Methods report 18 PD and 18 control participants, subject-level six-fold splits, three-dimensional Koopman state, 1-15-step m-step prediction, and LQR; Results report horizon-specific NMSE, observed sham/GVS1/GVS2 and medication contrasts, spatial maps, motor correlations, and controlled-versus-uncontrolled LQR trajectories; Code Availability reports a public repository."
MWM-X6A64D732FB,Koopman-based linearization of preparatory EEG dynamics in Parkinson's disease during galvanic vestibular stimulation.,explicit_causal_estimand,NA,no,"Horizon-resolved multi-step prediction supports rollout evidence 2. LQR is evaluated only as abstract latent identity control, so action and decision evidence remain limited. Bounded control is a safety proxy without physiological constraints or adverse-event testing. Full EEG is request-based and no external cohort exists.","Observed GVS conditions provide partial causal support for stimulation-associated differences, but the LQR action and steering result remain model simulations without an explicit treatment estimand or real model-directed intervention. There is no external validation, calibrated uncertainty, or stimulation-hazard evaluation.","PMC12116581 Methods: subject-level six-fold CV, Deep Koopman and LQR; Fig. 4 reports NMSE through 15 prediction steps; Fig. 8 compares controlled and uncontrolled latent trajectories; official DeepKoopman_PD repository includes code and sample data.","Methods report 18 PD and 18 control participants, subject-level six-fold splits, three-dimensional Koopman state, 1-15-step m-step prediction, and LQR; Results report horizon-specific NMSE, observed sham/GVS1/GVS2 and medication contrasts, spatial maps, motor correlations, and controlled-versus-uncontrolled LQR trajectories; Code Availability reports a public repository."
MWM-XEA4B3285B2,Learning Temporal Basis Vectors for Closed-Loop Neural Stimulation.,rollout_evidence,1,2,"Direct multistep forecasts and simulated controllers are evaluated with action/no-action data. The loop is not in vivo, uncertainty is uncalibrated, and data are request-based.","Action-conditioned forecasting and simulated control are operational, but evidence comes from sessions in only two animals; no external subject test or probabilistic calibration.",Detailed preprint pp. 4-12 and 20-25; Table 1; Fig. 12; Appendix 6.1-6.3; EMBC DOI 10.1109/EMBC58623.2025.11254522,Corresponding arXiv manuscript forecasting results and two closed-loop simulation experiments
MWM-XEA4B3285B2,Learning Temporal Basis Vectors for Closed-Loop Neural Stimulation.,uncertainty_evidence,0,1,"Direct multistep forecasts and simulated controllers are evaluated with action/no-action data. The loop is not in vivo, uncertainty is uncalibrated, and data are request-based.","Action-conditioned forecasting and simulated control are operational, but evidence comes from sessions in only two animals; no external subject test or probabilistic calibration.",Detailed preprint pp. 4-12 and 20-25; Table 1; Fig. 12; Appendix 6.1-6.3; EMBC DOI 10.1109/EMBC58623.2025.11254522,Corresponding arXiv manuscript forecasting results and two closed-loop simulation experiments
MWM-XEA4B3285B2,Learning Temporal Basis Vectors for Closed-Loop Neural Stimulation.,free_running_rollout,no,yes,"Direct multistep forecasts and simulated controllers are evaluated with action/no-action data. The loop is not in vivo, uncertainty is uncalibrated, and data are request-based.","Action-conditioned forecasting and simulated control are operational, but evidence comes from sessions in only two animals; no external subject test or probabilistic calibration.",Detailed preprint pp. 4-12 and 20-25; Table 1; Fig. 12; Appendix 6.1-6.3; EMBC DOI 10.1109/EMBC58623.2025.11254522,Corresponding arXiv manuscript forecasting results and two closed-loop simulation experiments
MWM-XEA4B3285B2,Learning Temporal Basis Vectors for Closed-Loop Neural Stimulation.,action_agnostic_comparator,no,yes,"Direct multistep forecasts and simulated controllers are evaluated with action/no-action data. The loop is not in vivo, uncertainty is uncalibrated, and data are request-based.","Action-conditioned forecasting and simulated control are operational, but evidence comes from sessions in only two animals; no external subject test or probabilistic calibration.",Detailed preprint pp. 4-12 and 20-25; Table 1; Fig. 12; Appendix 6.1-6.3; EMBC DOI 10.1109/EMBC58623.2025.11254522,Corresponding arXiv manuscript forecasting results and two closed-loop simulation experiments
MWM-0125,MRI Contrast Enhancement Kinetics World Model,reproducibility_evidence,0,1,"Time-conditioned image generation and adjacent-frame continuity directly assess kinetics, but generation is not autoregressive. Split details, uncertainty, and reader utility are not reported.","Continuous time-conditioned image generation and temporal continuity support dynamics, but generation is direct rather than autoregressive and the second cohort is not a frozen transport test.",Abstract and Sec.1 pp.1-2; Sec.3 pp.3-5; Sec.4.1 and Table 1 pp.5-7; supplementary kinetics figures pp.13-17,Abstract and Sec.1 pp.1-2; Sec.3 pp.3-5; Sec.4.1 and Table 1 pp.5-7; supplement pp.13-17
MWM-XC890A9B151,Machine Learning for Mechanical Ventilation Control,frozen_external_validation,yes,no,"The learned simulator supports controller optimization and the resulting controller is evaluated closed loop on real bench hardware across six lung settings. Action variation is present in data collection, but there is no action-agnostic model comparator, uncertainty analysis, or clinical/patient validation. The ventilator platform is open source, while the paper-specific learning code and datasets were not clearly released.","Horizon-resolved simulator error and real hardware control with explicit safeguards are strengths. Transfer remains on the same platform, and uncertainty, action-agnostic comparison, patient evidence, and learned artifacts are absent.","Author arXiv v4 full text corresponding to DOI 10.1101/2021.02.26.21252524: Sections 2-3 define QuickLung physical testing, six resistance/compliance settings, pressure/control histories, learned simulators, randomized valve perturbations, and residual-PID control; simulator-evaluation figures report recursive open-loop error through 30 steps; controller figures compare learned control with grid-searched PID on physical ventilators; safety overrides and pneumatic protections are described in the experimental setup.","Methods pp. 5–8, Secs. 3–5, Figs. 3–9; Fig. 5 for 25-step error; Appendix B, Tables 3–5."
MWM-0263,Medical World Model,highest_capability_claim,planning,counterfactual,Candidate-regimen simulation and assistant planning are retrospective and one-step. Factual-regimen images do not validate alternative-treatment outcomes; the external cohort is adapted before testing.,"Candidate TACE regimens define a textual individual intervention contrast, but only factual one-step outcomes are observed; external data are adapted before testing and toxic-combination rules are not hazard outcomes.",Abstract and Fig.1 p.1; Sec.3 Figs.2-3 and Algorithm 1 pp.3-6; Sec.4 Tables 1-3 and Figs.4-7 pp.6-8,Abstract/Fig.1 p.1; Sec.3 and Figs.2-3 pp.3-6; Tables 1-3 and Figs.4-7 pp.6-8
MWM-0263,Medical World Model,action_perturbation,no,yes,Candidate-regimen simulation and assistant planning are retrospective and one-step. Factual-regimen images do not validate alternative-treatment outcomes; the external cohort is adapted before testing.,"Candidate TACE regimens define a textual individual intervention contrast, but only factual one-step outcomes are observed; external data are adapted before testing and toxic-combination rules are not hazard outcomes.",Abstract and Fig.1 p.1; Sec.3 Figs.2-3 and Algorithm 1 pp.3-6; Sec.4 Tables 1-3 and Figs.4-7 pp.6-8,Abstract/Fig.1 p.1; Sec.3 and Figs.2-3 pp.3-6; Tables 1-3 and Figs.4-7 pp.6-8
MWM-X6C3AA8358E,Model-based reinforcement learning for ultrasound-driven autonomous microrobots.,state_evidence,2,1,"Closed-loop physical control and explicit collision, overshoot, loss-of-view recovery, and flow stress tests support decision and safety evidence at the artificial-platform stage. Dynamics fidelity is indirect because the world model is judged mainly through learning and control rather than held-out transition prediction.","Planning is supported because latent imagined trajectories train a sequential policy that executes real ultrasound commands in closed-loop image feedback. Direct state-transition fidelity and horizon-resolved imagined-rollout error are not evaluated, so state, dynamics, and rollout remain indirect/limited. Action settings and magnitudes are varied, but there is no action-agnostic comparator. Sim-to-real and unseen-channel results require continued adaptation, not frozen validation. Physical hazard evidence is unusually strong for this corpus: collision, overshoot, flow displacement, tracking loss, cavitation concern, constraints, shutdown, reset, and action-reversal rescue are tested or demonstrated. Public code, data, and checkpoints support reproducibility=2.",Figs. 2-6; Methods sections on RL and world-model learning; Discussion; Data and Code Availability,"Main article Figs. 1-6 and pp. 1076-1085; Methods pp. 1085-1088; Data and Code Availability p. 1088; Extended Data Figs. 1-4; Supplementary Notes S3, S5, S9-S11 and Figs. 11-16"
MWM-X21155DF63C,Modelling neural coding in the auditory midbrain with high resolution and accuracy.,dynamics_evidence,1,2,"ICNet is a high-quality stimulus-conditioned observation model, not a recursive state-transition rollout. New-animal transfer fits a decoder, so it is adapted external evidence. Predictive distributions and bootstrap CIs lack formal calibration. ASR is a downstream probe, not clinical decision utility.","ICNet predicts full response sequences conditional on the complete exogenous sound, so it is action/stimulus-conditioned but not autonomous free-running rollout. Cross-animal evidence requires decoder adaptation and is not frozen external validation. Controlled stimulus manipulations count as action perturbations, but there is no action-agnostic comparator framed for the claimed conditional model.","PMC12460167 Results Figs. 1-5 and Methods: unseen sounds, held-out animals, response-distribution metrics and neurophysiology tests; Data/Code Availability; official ICNet repository provides pretrained weights and executable notebook.","Methods describe 14 gerbils, high-resolution sound/MUA alignment, 64-dimensional bottleneck, categorical 0-4 event-count decoder, held-out sounds, random 10% validation, leave-one-animal encoder freezing with decoder adaptation, and bootstrap=1,000; Results evaluate RMSE, likelihood, Fano factor, explainable variance, forward masking, and adaptation; official ICNet repository includes code, config, examples, and DNN/model_weights.hdf5."
MWM-X772584A789,Multi-Objective Model-based Reinforcement Learning for Infectious Disease Control,causal_evidence,0,1,"Long Monte Carlo rollouts, prediction bands, policy baselines, and leave-one-city-out validation are present. Intervention effects remain observational and prior-driven without confounding or overlap analysis.","Long-horizon posterior policy rollouts, no-action comparisons, and explicit regime-value objectives are present; causal policy effects rely on a six-city observational transition model.",ArXiv 2009.04607 v3: Secs. 3-5; Figs. 4-6; Appendix C.1-C.4,Secs. 3-5; Figs. 3-6; Algorithms 1-3; Appendix C city holdout
MWM-X772584A789,Multi-Objective Model-based Reinforcement Learning for Infectious Disease Control,external_evidence,2,1,"Long Monte Carlo rollouts, prediction bands, policy baselines, and leave-one-city-out validation are present. Intervention effects remain observational and prior-driven without confounding or overlap analysis.","Long-horizon posterior policy rollouts, no-action comparisons, and explicit regime-value objectives are present; causal policy effects rely on a six-city observational transition model.",ArXiv 2009.04607 v3: Secs. 3-5; Figs. 4-6; Appendix C.1-C.4,Secs. 3-5; Figs. 3-6; Algorithms 1-3; Appendix C city holdout
MWM-X772584A789,Multi-Objective Model-based Reinforcement Learning for Infectious Disease Control,safety_evidence,1,0,"Long Monte Carlo rollouts, prediction bands, policy baselines, and leave-one-city-out validation are present. Intervention effects remain observational and prior-driven without confounding or overlap analysis.","Long-horizon posterior policy rollouts, no-action comparisons, and explicit regime-value objectives are present; causal policy effects rely on a six-city observational transition model.",ArXiv 2009.04607 v3: Secs. 3-5; Figs. 4-6; Appendix C.1-C.4,Secs. 3-5; Figs. 3-6; Algorithms 1-3; Appendix C city holdout
MWM-X772584A789,Multi-Objective Model-based Reinforcement Learning for Infectious Disease Control,frozen_external_validation,yes,no,"Long Monte Carlo rollouts, prediction bands, policy baselines, and leave-one-city-out validation are present. Intervention effects remain observational and prior-driven without confounding or overlap analysis.","Long-horizon posterior policy rollouts, no-action comparisons, and explicit regime-value objectives are present; causal policy effects rely on a six-city observational transition model.",ArXiv 2009.04607 v3: Secs. 3-5; Figs. 4-6; Appendix C.1-C.4,Secs. 3-5; Figs. 3-6; Algorithms 1-3; Appendix C city holdout
MWM-X772584A789,Multi-Objective Model-based Reinforcement Learning for Infectious Disease Control,action_agnostic_comparator,no,yes,"Long Monte Carlo rollouts, prediction bands, policy baselines, and leave-one-city-out validation are present. Intervention effects remain observational and prior-driven without confounding or overlap analysis.","Long-horizon posterior policy rollouts, no-action comparisons, and explicit regime-value objectives are present; causal policy effects rely on a six-city observational transition model.",ArXiv 2009.04607 v3: Secs. 3-5; Figs. 4-6; Appendix C.1-C.4,Secs. 3-5; Figs. 3-6; Algorithms 1-3; Appendix C city holdout
MWM-0136,NVIDIA Cosmos-H-Dreams: Real-Time Generative Physics Simulation for Surgical Robotics,highest_capability_claim,action_conditioned,planning,"Long autoregressive video and retrospective real-policy ranking support simulator evidence, but no systematic action perturbation or calibrated uncertainty is reported and some tasks rank policies negatively.","Long autoregressive video and real-policy ranking support planning utility, but action dependence is not isolated and physical-feasibility/hallucination tests are limited safety evidence.",Abstract and links p.1; Secs.1-3 pp.3-5; Sec.4 pp.6-8; Secs.5-6 Tables 1-4 and Figs.3-5 pp.9-12; Limitations p.14,Abstract/access links p.1; Secs.1-4 pp.3-8; Tables 1-4 and Figs.3-5 pp.9-12; Limitations p.14
MWM-0136,NVIDIA Cosmos-H-Dreams: Real-Time Generative Physics Simulation for Surgical Robotics,action_evidence,1,0,"Long autoregressive video and retrospective real-policy ranking support simulator evidence, but no systematic action perturbation or calibrated uncertainty is reported and some tasks rank policies negatively.","Long autoregressive video and real-policy ranking support planning utility, but action dependence is not isolated and physical-feasibility/hallucination tests are limited safety evidence.",Abstract and links p.1; Secs.1-3 pp.3-5; Sec.4 pp.6-8; Secs.5-6 Tables 1-4 and Figs.3-5 pp.9-12; Limitations p.14,Abstract/access links p.1; Secs.1-4 pp.3-8; Tables 1-4 and Figs.3-5 pp.9-12; Limitations p.14
MWM-0135,Nonstationary Battery,dynamics_evidence,2,1,"Closed-loop adaptation is measured across designed shifts, but the Markdown-only draft lacks code, result artifacts, and a fair equal-information comparator. Task outcomes indirectly evidence state quality.","Closed-loop adaptation is evaluated only in simulators with unequal-information concerns; absent code, simulator artifacts and full specification make most evidence non-reproducible.",Zenodo draft Abstract and Sec.1; Sec.2 Tables B1-B3; Sec.4 caveats; Zenodo file/status record,Zenodo draft Secs.1-2 and Tables B1-B3; Sec.4 caveats; deposit file/status listing
MWM-0135,Nonstationary Battery,rollout_evidence,2,1,"Closed-loop adaptation is measured across designed shifts, but the Markdown-only draft lacks code, result artifacts, and a fair equal-information comparator. Task outcomes indirectly evidence state quality.","Closed-loop adaptation is evaluated only in simulators with unequal-information concerns; absent code, simulator artifacts and full specification make most evidence non-reproducible.",Zenodo draft Abstract and Sec.1; Sec.2 Tables B1-B3; Sec.4 caveats; Zenodo file/status record,Zenodo draft Secs.1-2 and Tables B1-B3; Sec.4 caveats; deposit file/status listing
