audit_id,route,title,decision,corpus_type,reason_code,rationale,confidence
ALT-8b76200f7bab,fresh_alternate_public_search,Development and validation of a chronic kidney disease progression model using patient-level simulations.,include,empirical,include_empirical,A data-informed patient-level state-transition model simulates and validates longitudinal CKD progression and complications.,medium
ALT-d8d67b94a186,fresh_alternate_public_search,Development and Validation of a Virtual Patient Simulator for the Management of Acute Poisoning: An Assessment of Face and Content Validity,exclude,empirical,no_learned_dynamics,This virtual-reality poisoning simulator is an educational scenario system without learned patient dynamics.,high
ALT-2848dd4f4a51,fresh_alternate_public_search,Development of 6 DOF Upper-Limb Patient Simulator for Hands-On Rehabilitation Education,exclude,empirical,no_learned_dynamics,"The title identifies a rehabilitation education simulator, with no indication of learned temporal dynamics.",high
ALT-70eed2b61a34,fresh_alternate_public_search,Development of a Cost-Effective Multi-Parameter Patient Simulator for Enhanced Medical Education,exclude,empirical,no_learned_dynamics,The title clearly describes a medical-education simulator without learned patient-state dynamics.,high
ALT-dce147f89752,fresh_alternate_public_search,Development of a Disease Progression Model for Leucine-Rich Repeat Kinase 2 in Parkinson's Disease to Inform Clinical Trial Designs.,exclude,empirical,no_future_or_action_evaluation,"The statistical progression-rate model supports sample-size calculations without evaluating rollouts, transitions, or action responses.",high
ALT-872c15448450,fresh_alternate_public_search,Development of a model-based clinical trial simulation platform to optimize the design of clinical trials for Duchenne muscular dystrophy.,include,empirical,include_empirical,Data-fitted longitudinal dynamics are externally validated and used for multi-outcome clinical-trial simulations.,high
ALT-d6d9b0f712ec,fresh_alternate_public_search,Development of a Novel Machine Learning Method for Estimation of Life-Long Chronic Disease Progression and Its Application to Type 2 Diabetes.,include,empirical,include_empirical,The machine-learned model reconstructs and evaluates thirty-year biomarker trajectories from longitudinal clinical data.,medium
ALT-bec79a6c632e,fresh_alternate_public_search,Development of a Smartphone-Based Skin Simulation Model for Medical Education.,exclude,empirical,no_learned_dynamics,"This static skin-lesion teaching aid performs image correction, not temporal or action-conditioned biomedical dynamics.",high
ALT-6b4f0d8324fe,fresh_alternate_public_search,Development Of Interactive Patient Simulator Using Emerging Visualization Tools For Medical Training,exclude,empirical,no_learned_dynamics,"The title clearly describes a medical-training simulator, an explicitly excluded educational application.",high
ALT-beb122ebb1f2,fresh_alternate_public_search,Development of the simulation-based German albuminuria screening model (S-GASM) for estimating the cost-effectiveness of albuminuria screening in Germany.,include,empirical,include_empirical,This evidence-parameterized individual disease simulator evaluates longitudinal outcomes under alternative screening interventions.,medium
ALT-9792e5992cd4,fresh_alternate_public_search,Differential Ventilation Using Flow Control Valves as a Potential Bridge to Full Ventilatory Support during the COVID-19 Crisis.,exclude,empirical,no_learned_dynamics,"This device study tests physical ventilation control in mannequins and patients, without learned dynamics.",high
ALT-bf79a8817071,fresh_alternate_public_search,Differential ventilation using flow control valves as a potential bridge to full ventilatory support during the COVID-19 crisis: From bench to bedside,exclude,empirical,no_learned_dynamics,"This device study tests physical ventilation control in mannequins and patients, without learned dynamics.",high
ALT-66d2637db7d6,fresh_alternate_public_search,Digital doppelgangers in psychiatry.,include,review,include_review,"This psychiatry-focused synthesis defines dynamic digital doppelgangers and maps clinical applications, validation gaps, and translation risks.",medium
ALT-d9b3b5b61cb1,fresh_alternate_public_search,Digital Representation of Patients as Medical Digital Twins: Data-Centric Viewpoint.,include,review,include_review,This medical digital-twin viewpoint proposes a taxonomy of patient representations and their clinical-pathway uses.,medium
ALT-20980141828c,fresh_alternate_public_search,Digital twin assisted improved transformer multidimensional time series for fault prediction of automatic transverse robots,exclude,empirical,wrong_domain,The model predicts faults in industrial robots rather than medical or biomedical states.,high
ALT-1305c7353fe7,fresh_alternate_public_search,Digital twin brain simulator for real-time consciousness monitoring and virtual intervention using primate electrocorticogram data,include,empirical,include_empirical,A recurrent neural dynamics model assimilates ECoG data and evaluates real-time simulation plus virtual drug interventions.,high
ALT-14a9bd382609,fresh_alternate_public_search,Digital Twin Brain Simulator: Harnessing Primate ECoG Data for Real-Time Consciousness Monitoring and Virtual Intervention,include,empirical,include_empirical,A recurrent neural dynamics model assimilates ECoG data and evaluates real-time simulation plus virtual drug interventions.,high
ALT-450a3419ed67,fresh_alternate_public_search,Digital twin for early-stage fault detection in a hybrid manufacturing cell,exclude,empirical,wrong_domain,The digital twin detects faults in a manufacturing cell rather than modeling biomedical dynamics.,high
ALT-8d781fa75f8b,fresh_alternate_public_search,Digital twin framework for precision downy mildew intervention in greenhouses using intelligent air quality sensing,exclude,empirical,wrong_domain,The framework controls greenhouse crop disease rather than human medical or physiological states.,high
ALT-8fec1f0f96e5,fresh_alternate_public_search,Digital Twin in Health Care,uncertain,review,insufficient_abstract,"The healthcare digital-twin title appears review-relevant, but no abstract permits assessing substantive scope or contribution.",low
ALT-b18a28a5a3cc,fresh_alternate_public_search,Digital Twin in Healthcare Present and Future Scope,exclude,review,review_not_primary,"This broad chapter offers generic healthcare digital-twin prospects without focused taxonomy, evidence mapping, or translation synthesis.",medium
ALT-5821f6bd7676,fresh_alternate_public_search,Digital Twin Meets the Bench: Natural Compounds Reshape the Ovarian Cancer Microenvironment.,exclude,empirical,no_learned_dynamics,The ovarian-cancer digital twin is explicitly a mechanistic ODE model without demonstrated data-learned dynamics.,high
ALT-1ff9eda8bddc,fresh_alternate_public_search,Digital Twin Modeling Method for Industrial Robots with Dynamic Trajectory Sensing and Autonomous Decision-making,exclude,empirical,wrong_domain,The model concerns industrial robot sensing and decision-making rather than biomedical dynamics.,high
ALT-f38cea90635e,fresh_alternate_public_search,Digital twin models for predicting venetoclax and azacitidine-induced neutropenia in patients with acute myeloid leukemia.,include,empirical,include_empirical,Patient-updated mechanistic dynamics forecast treatment-induced neutropenia and evaluate individualized predictive accuracy.,medium
ALT-648756a83407,fresh_alternate_public_search,Digital twin technology for better health,uncertain,review,insufficient_abstract,"The health digital-twin title is potentially relevant, but its scope and contribution cannot be assessed.",low
ALT-78d18d20c938,fresh_alternate_public_search,Digital Twin Technology: Transforming Cultural Heritage Preservation,exclude,review,wrong_domain,"This chapter concerns cultural-heritage preservation rather than medical, physiological, or biomedical modeling.",high
ALT-5406125642a1,fresh_alternate_public_search,Digital Twin-Assisted Personalized Federated Reinforcement Learning for Cyber Defense in Internet of Medical Things,exclude,empirical,wrong_domain,"The model targets cybersecurity defense in medical-device networks, not physiological or clinical dynamics.",high
ALT-2f48689448d3,fresh_alternate_public_search,Digital twin-based trajectory planning and control for dynamic obstacle avoidance of wheeled mobile robots,exclude,empirical,wrong_domain,The digital twin plans trajectories for mobile robots rather than medical or biomedical systems.,high
ALT-bf7ed00e3599,fresh_alternate_public_search,Digital twin-driven prognostics and health management,exclude,not_applicable,wrong_domain,"The title indicates engineering prognostics and asset health management, not biomedical patient modeling.",medium
ALT-cd8ead69e7e8,fresh_alternate_public_search,Digital twins and digital models of the human circulatory system.,include,review,include_review,"This review defines circulatory digital twins and synthesizes modeling approaches, applications, and clinical-translation challenges.",high
ALT-19924e20f5f0,fresh_alternate_public_search,Digital twins as global learning health and disease models for preventive and personalized medicine.,include,review,include_review,"This healthcare digital-twin review synthesizes clinical applications, implementation barriers, and requirements for personalized medicine.",high
ALT-36f6d95f9f66,fresh_alternate_public_search,Digital Twins as the Implementation Layer of Precision Medicine in Pediatric Neurosurgery.,include,review,include_review,This pediatric-neurosurgery review defines digital-twin components and provides a staged clinical-translation framework.,high
ALT-7e5a129e8907,fresh_alternate_public_search,Digital twins for noninvasively measuring predictive markers of right heart failure.,exclude,empirical,no_learned_dynamics,The patient-specific model uses mechanistic computational fluid dynamics without learned temporal state transitions.,high
ALT-386154555f3d,fresh_alternate_public_search,Digital Twins for Personalized Medicine Require Epidemiological Data and Mathematical Modeling: Viewpoint.,include,review,include_review,"This medical digital-twin viewpoint synthesizes modeling foundations, clinical applications, and implementation challenges.",medium
ALT-5fbea853f1dc,fresh_alternate_public_search,"Digital Twins for Predictive, Preventive Personalized, and Participatory Treatment of Immune-Mediated Diseases.",include,review,include_review,This disease-focused review synthesizes digital-twin applications and translation challenges for personalized immune-disease treatment.,high
ALT-0c7ca3990ee0,fresh_alternate_public_search,"Digital Twins in Neurology Care: Evidence, Limitations, and a Path Forward.",include,review,include_review,"This neurology review provides a strict definition, evidence assessment, limitations, and clinical-translation pathway.",high
ALT-b5ebc3599d50,fresh_alternate_public_search,"Digital twins in precision pharmacotherapy: emerging applications, challenges, and future directions.",include,review,include_review,"This pharmacotherapy review synthesizes digital-twin methods, medication applications, validation, and bedside translation.",high
ALT-1d78c0c833ef,fresh_alternate_public_search,Digital twins in urology: a vision for the future of urological practice.,include,review,include_review,This urology review assesses current evidence and provides disease-specific applications and clinical-translation challenges.,high
ALT-2ff62462ed4f,fresh_alternate_public_search,Digital Twins: From Personalised Medicine to Precision Public Health.,exclude,review,review_not_primary,"This generic overview spans medicine, public health, and cities without focused healthcare world-model evidence synthesis.",medium
ALT-87894e1f4890,fresh_alternate_public_search,Digital twin–based healthcare facilities management,exclude,not_applicable,wrong_domain,"The title concerns healthcare facility management rather than patient, physiological, or biomedical dynamics.",high
ALT-70129090c630,fresh_alternate_public_search,Digital Twin–Based Trajectory Planning for Truss Robot,exclude,empirical,wrong_domain,The digital twin plans trajectories for a truss robot rather than a biomedical system.,high
ALT-6557539979ea,fresh_alternate_public_search,Digital-twin Healthcare: A Gateway to Future Medicine (Preprint),exclude,review,review_not_primary,Reviews medical digital twins broadly rather than healthcare world models with an operational taxonomy or evidence map.,high
ALT-39272592d4d2,fresh_alternate_public_search,Discriminant Models for the Prediction of Viral Shedding Time and Disease Progression in COVID-19,exclude,empirical,no_learned_dynamics,Discriminant models predict outcomes from static features without learned temporal transitions or rollouts.,high
ALT-5cbe218e5e73,fresh_alternate_public_search,Disease aggressiveness signatures of amyotrophic lateral sclerosis in white matter tracts revealed by the D50 disease progression model.,exclude,empirical,no_future_or_action_evaluation,The D50 score supports imaging associations but does not evaluate transition rollouts or action responses.,high
ALT-f58f7b29b390,fresh_alternate_public_search,Disease Modeling and External Model Evaluation Through Clinical Data Sharing Platform for HR+/HER2- Breast Cancer.,exclude,empirical,no_learned_dynamics,This pharmacometric tumor-growth and survival model lacks learned state-transition dynamics.,high
ALT-d4581ca965da,fresh_alternate_public_search,Disease Progression,exclude,not_applicable,no_learned_dynamics,"The generic title provides no indication of learned dynamics, simulation, or rollout evaluation.",high
ALT-669c531f3163,fresh_alternate_public_search,Disease progression and economic burden of duchenne muscular dystrophy: A retrospective study using Swedish register data.,exclude,empirical,no_learned_dynamics,This retrospective burden study applies predefined disease stages without learning temporal dynamics.,high
ALT-6be4d3e15162,fresh_alternate_public_search,Disease Progression in Multiple System Atrophy-Novel Modeling Framework and Predictive Factors.,exclude,empirical,no_learned_dynamics,The statistical progression trajectory predicts stages and survival without explicit learned transitions or rollouts.,high
ALT-a251c668e728,fresh_alternate_public_search,Disease progression joint model predicts time to type 1 diabetes onset: Optimizing future type 1 diabetes prevention studies.,exclude,empirical,no_learned_dynamics,This joint longitudinal-survival model is ordinary statistical progression modeling without learned state transitions.,high
ALT-a10dc8453605,fresh_alternate_public_search,Disease progression model anchored around clinical diagnosis in longitudinal cohorts: example of Alzheimer's disease and related dementia.,exclude,empirical,no_learned_dynamics,The mixed-effects model realigns biomarker trajectories but does not learn transition dynamics or evaluate rollouts.,high
ALT-0070420314dc,fresh_alternate_public_search,Disease progression model for TKV and eGFR prediction in patients with autosomal dominant polycystic kidney disease,exclude,empirical,no_learned_dynamics,The title indicates ordinary renal disease forecasting without evidence of learned transition or simulator capability.,medium
ALT-27974dd36c5b,fresh_alternate_public_search,Disease progression model of 4T1 metastatic breast cancer.,exclude,empirical,no_learned_dynamics,Mathematical tumor and metastasis models use predefined growth equations rather than learned dynamics.,high
ALT-b821fdc08a25,fresh_alternate_public_search,Disease progression model using the integrated Alzheimer's Disease Rating Scale.,exclude,empirical,no_learned_dynamics,The NONMEM progression model describes score trajectories without learned state transitions or rollout evaluation.,high
ALT-e144f5f918d1,fresh_alternate_public_search,Disease Progression Modeling in Chronic Obstructive Pulmonary Disease.,exclude,empirical,no_learned_dynamics,SuStaIn infers disease sequences and stages but does not evaluate a learned transition simulator or rollout.,medium
ALT-5ee6b7e705c7,fresh_alternate_public_search,Disease progression modeling of Alzheimer's disease according to education level.,exclude,empirical,no_learned_dynamics,The mixed-effects trajectory model estimates cognitive decline without explicit transition dynamics or simulation capability.,high
ALT-babebd81ddbf,fresh_alternate_public_search,Disease progression modeling of Alzheimer's disease based on variational probability principal component analysis.,exclude,empirical,no_learned_dynamics,VPPCA and longitudinal regression forecast progression without an explicit learned state-transition or rollout model.,medium
ALT-4cb6ed77418e,fresh_alternate_public_search,Disease Progression Modeling of Estimated Glomerular Filtration Rate (eGFR): A Pharmacometrics Approach.,exclude,empirical,no_learned_dynamics,This linear pharmacometric eGFR trajectory model lacks learned temporal transition dynamics.,high
ALT-cf5b60b5cbfd,fresh_alternate_public_search,Disease Progression Modeling of Stargardt’s disease,exclude,empirical,no_learned_dynamics,The title alone indicates generic disease progression modeling without evidence of learned transitions or rollouts.,medium
ALT-fc159cc191d0,fresh_alternate_public_search,Disease progression modeling of the North Star Ambulatory Assessment for Duchenne Muscular Dystrophy.,exclude,empirical,no_learned_dynamics,The indirect-response and hazard models are pharmacometric rather than learned dynamics models.,high
ALT-cfcca1fdb8d2,fresh_alternate_public_search,Disease progression modelling from preclinical Alzheimer's disease (AD) to AD dementia.,exclude,empirical,no_learned_dynamics,"This statistical cognitive trajectory estimates disease timing without transition, rollout, or simulator evaluation.",high
ALT-ac04fe88b4b0,fresh_alternate_public_search,Disease progression modelling reveals heterogeneity in trajectories of Lewy-type α-synuclein pathology.,exclude,empirical,no_future_or_action_evaluation,Inferred pathology trajectories are associated with clinical patterns but lack future-state or rollout evaluation.,high
ALT-38a784f6d7ac,fresh_alternate_public_search,Disease progression simulation via generative AI: assessing the credibility of a conditional longitudinal autoencoder via a case study in Alzheimer’s Disease,uncertain,empirical,insufficient_abstract,"The title suggests learned longitudinal simulation, but no abstract confirms transition learning or future-state evaluation.",low
ALT-e0d99a20f7e0,fresh_alternate_public_search,Disease progression trajectory curves to estimate saved time in Alzheimer's disease trials.,exclude,empirical,no_learned_dynamics,This treatment-effect calculation uses fitted trajectories without learned transition dynamics or counterfactual rollouts.,high
ALT-fb8a811f7db7,fresh_alternate_public_search,"Disease Progression, CTCAE",exclude,not_applicable,no_learned_dynamics,The title denotes a clinical terminology concept rather than a learned temporal model.,high
ALT-e5defd256b16,fresh_alternate_public_search,"Disease progression-associated alterations in fecal metabolites in SAMP1/YitFc mice, a Crohn’s disease model",exclude,empirical,no_learned_dynamics,The title concerns disease-associated metabolites and provides no learned dynamics or simulation evidence.,high
ALT-7680857026a9,fresh_alternate_public_search,Disease trajectory of SLE clinical endpoints and covariates affecting disease severity and probability of response: Analysis of pooled patient-level placebo (Standard-of-Care) data to enable model-informed drug development.,exclude,empirical,no_learned_dynamics,The latent trajectory model forecasts endpoint trends without explicit state transitions or rollout capability.,high
ALT-16bd6036719f,fresh_alternate_public_search,Distributed Assessment of Virtual Insulin-Pump Settings Using SmartCGMS and DMMS.R for Diabetes Treatment.,exclude,empirical,no_learned_dynamics,Controller settings are tested in an external FDA simulator whose patient dynamics are not learned here.,high
ALT-99200f8d2285,fresh_alternate_public_search,Distributed encoding of action-mediated outcome drives consistent population dynamics during goal-directed reaching,exclude,empirical,no_learned_dynamics,Neural activity analyses identify action-outcome encoding without learning predictive action-conditioned dynamics.,high
ALT-d7f5daff27f0,fresh_alternate_public_search,DITTO: A Visual Digital Twin for Interventions and Temporal Treatment Outcomes in Head and Neck Cancer.,exclude,empirical,no_learned_dynamics,The sequential reinforcement-learning twin predicts risks but does not describe a learned dynamics model.,medium
ALT-ebc915f6d99b,fresh_alternate_public_search,Does simulation-based training in medical education need additional stressors? An experimental study.,exclude,empirical,no_learned_dynamics,This evaluates medical education scenarios rather than learned biomedical dynamics or clinical rollouts.,high
ALT-3e2a48c32adf,fresh_alternate_public_search,Donanemab exposure and efficacy relationship using modeling in Alzheimer's disease.,exclude,empirical,no_learned_dynamics,"Indirect-response and pharmacometric progression models are fitted treatment-effect models, not learned state-transition dynamics.",high
ALT-e19978d9745b,fresh_alternate_public_search,Donanemab exposure-response in early symptomatic Alzheimer's disease.,exclude,empirical,no_learned_dynamics,Population PK/PD models simulate exposure responses without a learned temporal state-transition model.,high
ALT-15a94c564418,fresh_alternate_public_search,Donanemab in early symptomatic Alzheimer's disease: results from the TRAILBLAZER-ALZ 2 long-term extension.,exclude,empirical,no_learned_dynamics,This clinical extension trial compares treatment outcomes without evaluating learned dynamics.,high
ALT-8bfcf4f360b4,fresh_alternate_public_search,Donanemab treatment effect by baseline tau burden and disease severity: Observations from the TRAILBLAZER-ALZ 2 trial.,exclude,empirical,no_learned_dynamics,Treatment-effect modeling stratifies decline by baseline severity without learned transitions or rollouts.,high
ALT-910fb2801ddf,fresh_alternate_public_search,Dose-Exposure-Response Analysis of the Nonsteroidal Mineralocorticoid Receptor Antagonist Finerenone on UACR and eGFR: An Analysis from FIDELIO-DKD.,exclude,empirical,no_learned_dynamics,These population PK/PD models are pharmacometric exposure-response models rather than learned dynamics.,high
ALT-604c0bbcab23,fresh_alternate_public_search,DreamerNav: learning-based autonomous navigation in dynamic indoor environments using world models.,exclude,empirical,wrong_domain,"The learned world model controls autonomous robots in indoor environments, not a biomedical system.",high
ALT-436d568a61b6,fresh_alternate_public_search,"Drug Development Digital Twins for Drug Discovery, Testing and Repurposing: A Schema for Requirements and Development.",exclude,not_applicable,no_primary_empirical_evaluation,This perspective proposes a digital-twin schema without primary empirical model evaluation.,high
ALT-178beedf541b,fresh_alternate_public_search,Dynamic Causal Modelling of Hierarchical Planning.,exclude,empirical,no_future_or_action_evaluation,Dynamic causal modeling tests brain connectivity during planning without predictive rollout or action-response evaluation.,high
ALT-4d8c92d03168,fresh_alternate_public_search,DYNAMIC CLASSIFICATION OF LATENT DISEASE PROGRESSION WITH AUXILIARY SURROGATE LABELS.,include,empirical,include_empirical,A hidden Markov transition model predicts future disease states and is evaluated in simulations and NACC data.,high
ALT-dcd256359fb5,fresh_alternate_public_search,Dynamic community detection using class preserving time series generation with Fourier Markov diffusion.,exclude,empirical,wrong_domain,This generic time-series generator is not primarily a medical or physiological dynamics model.,high
ALT-d05d00460781,fresh_alternate_public_search,Dynamic estimation of auditory temporal response functions via state-space models with Gaussian mixture process noise.,exclude,empirical,no_future_or_action_evaluation,The learned state-space model estimates auditory responses and attention rather than future states or rollouts.,high
ALT-ecad8101d8c0,fresh_alternate_public_search,Dynamic expression of smRNA from fecal exosome in disease progression of an inflammatory bowel disorder mouse model,exclude,empirical,no_learned_dynamics,Longitudinal RNA expression and clustering identify biomarkers without learning temporal transition dynamics.,high
ALT-8561e3239a61,fresh_alternate_public_search,Dynamic Simulation and Effect Evaluation of Urban Planning Intervention from the Perspective of Digital Twin,exclude,not_applicable,wrong_domain,The digital-twin framework addresses urban planning rather than medical or biomedical systems.,high
ALT-9d5e60cdde57,fresh_alternate_public_search,Dynamical,exclude,empirical,no_learned_dynamics,The calibrated mechanistic biomarker simulator does not learn its temporal transition structure from data.,medium
ALT-5d7bcd783a74,fresh_alternate_public_search,Dynamical modeling of nonlinear latent factors in multiscale neural activity with real-time inference.,exclude,empirical,no_future_or_action_evaluation,"The learned dynamical representation supports real-time target decoding, not future-state prediction or action rollouts.",high
ALT-ef648520992a,fresh_alternate_public_search,Dynamics of Cortical Degeneration Over a Decade in Huntington's Disease.,exclude,empirical,no_future_or_action_evaluation,The dynamical analysis infers atrophy trajectories and associations without evaluating future-state rollouts.,medium
ALT-04ca018a0616,fresh_alternate_public_search,Dynamics of severity-associated immune remodeling by granulocytes and macrophages in acute lung injury.,exclude,empirical,no_learned_dynamics,Single-cell profiling characterizes immune states and interactions without a learned temporal dynamics model.,high
ALT-f1b67f20d399,fresh_alternate_public_search,Dysfunction of the episodic memory network in the Alzheimer's disease cascade.,exclude,empirical,no_future_or_action_evaluation,"Disease progression scores are used for biomarker associations, not transition rollouts or future-state evaluation.",high
ALT-98a17785484e,fresh_alternate_public_search,e-Health Strategy for Surgical Prioritization: A Methodology Based on Digital Twins and Reinforcement Learning,exclude,empirical,no_learned_dynamics,Synthetic scheduling experiments use reinforcement learning without describing learned patient or procedural dynamics.,medium
ALT-bbe79ce97ff1,fresh_alternate_public_search,ECG Patient Simulator Based on Mathematical Models.,exclude,empirical,no_learned_dynamics,The ECG simulator uses predefined differential-equation oscillator models rather than data-learned dynamics.,high
ALT-8348abecf634,fresh_alternate_public_search,Economic burden of carbapenem-resistant Klebsiella pneumoniae infections in Chinese hospitals: A 2019 analysis.,exclude,empirical,no_learned_dynamics,This economic burden analysis adapts a disease framework without learning or evaluating temporal dynamics.,high
ALT-531d7f078a79,fresh_alternate_public_search,EczemaPred: A computational framework for personalised prediction of eczema severity dynamics.,include,empirical,include_empirical,Bayesian state-space transitions are learned from longitudinal eczema data and evaluated for multi-horizon future severity prediction.,high
ALT-5da29b0ea727,fresh_alternate_public_search,Editorial: The future of oncology: digital twins and precision cancer care.,uncertain,review,insufficient_abstract,"The oncology digital-twin editorial may offer clinical-translation synthesis, but absent content prevents eligibility assessment.",low
ALT-56a416619a72,fresh_alternate_public_search,Editorial: The spatial-temporal dynamics of host-pathogen interaction during inflammatory disease,exclude,review,review_not_primary,"This editorial concerns biological host-pathogen processes, not learned healthcare world models.",high
ALT-95ce497fab31,fresh_alternate_public_search,EE221 ECONOMIC IMPACT OF AN AI-ENABLED DIGITAL TWIN INTERVENTION IN TYPE 2 DIABETES,uncertain,empirical,insufficient_abstract,"The title mentions a diabetes digital twin, but no abstract permits assessment of learned dynamics or rollout evaluation.",low
ALT-dc0141f7a8be,fresh_alternate_public_search,Effect of a Structured Nursing Lifestyle Intervention on Preventing Disease Progression in Patients with Metabolic-Associated Liver Disease,exclude,empirical,no_learned_dynamics,This nursing intervention title contains no computational model or learned dynamics.,high
ALT-aad0d5ccc114,fresh_alternate_public_search,Effect of Anti-VEGF Therapy on the Disease Progression of Neovascular Age-Related Macular Degeneration: A Systematic Review and Model-Based Meta-Analysis.,exclude,review,review_not_primary,"This review evaluates anti-VEGF regimens using pharmacometric simulation, not learned healthcare world models.",medium
ALT-0fa57689da33,fresh_alternate_public_search,Effect of antisiphon devices on ventriculoperitoneal shunt drainage dynamics in growing children.,exclude,empirical,no_learned_dynamics,Hardware-in-the-loop shunt testing uses a prescribed physiological simulator rather than data-learned dynamics.,high
ALT-1129f28df65c,fresh_alternate_public_search,Effect of benchtop compared to simulated clinical light-curing on microhardness of a bulk-fill restoration using budget and multiple-emission-peak LED lights.,exclude,empirical,no_learned_dynamics,The patient simulator only standardizes dental curing conditions and contains no learned dynamics model.,high
ALT-09e89e649378,fresh_alternate_public_search,Effect of high-fidelity human patient simulator manikins combined with standardized patient simulation scenario on clinical thinking in pediatric nursing education.,exclude,empirical,no_learned_dynamics,"This evaluates nursing education with manikins, an excluded training simulator without learned dynamics.",high
ALT-3654b706d894,fresh_alternate_public_search,Effectiveness of a Diet Exercise Educational Program on Patient's Knowledge to Prevent Coronary Artery Disease Progression After Percutaneous Coronary Intervention,exclude,empirical,no_learned_dynamics,This educational intervention measures patient knowledge and does not develop any dynamics model.,high
ALT-15e558e7e82b,fresh_alternate_public_search,Effectiveness of a Positive Psychological Intervention Based on the Perma Model on Fear of Disease Progression in Parents of Children with Acute Leukemia,exclude,empirical,no_learned_dynamics,This psychological intervention title contains no learned dynamics model.,high
ALT-9907e0930d67,fresh_alternate_public_search,Effectiveness of Using a Patient Simulator with Real-Time Feedback to Improve Light-Curing Skills of Dental Students,exclude,empirical,no_learned_dynamics,"This dental education simulator provides measurement feedback, not learned patient dynamics or rollout evaluation.",high
ALT-a4cd28587fe4,fresh_alternate_public_search,Effectiveness of Using an Instructional Video in Teaching Light-Curing Technique.,exclude,empirical,no_learned_dynamics,The simulator measures curing performance for instruction and does not learn temporal dynamics.,high
ALT-ca3ab12c42b7,fresh_alternate_public_search,Effects and cost of different strategies to eliminate hepatitis C virus transmission in Pakistan: a modelling analysis.,exclude,empirical,no_learned_dynamics,"The calibrated hepatitis transmission model is a mechanistic population simulator, not data-learned dynamics.",high
ALT-57ced4070d51,fresh_alternate_public_search,"Effects of S-PBL in Maternity Nursing Clinical Practicum on Learning Attitude, Metacognition, and Critical Thinking in Nursing Students: A Quasi-Experimental Design.",exclude,empirical,no_learned_dynamics,This evaluates nursing education with a childbirth simulator and contains no learned patient dynamics.,high
ALT-bb37d4f42bc8,fresh_alternate_public_search,Efficiency of multivariate tests in trials in progressive supranuclear palsy.,exclude,empirical,no_learned_dynamics,The study compares statistical tests through synthetic simulations and develops no biomedical dynamics model.,high
ALT-401242fda21a,fresh_alternate_public_search,Efficient Bayesian functional principal component analysis of irregularly-observed multivariate curves.,exclude,empirical,no_future_or_action_evaluation,"Bayesian FPCA learns latent curve representations but evaluates estimation and association, not future-state rollouts.",high
ALT-520bc71b45a5,fresh_alternate_public_search,Electrodermal activity patient simulator.,exclude,empirical,no_learned_dynamics,"The EDA simulator is a programmable resistance test device, not a learned physiological dynamics model.",high
ALT-366d67a8a39e,fresh_alternate_public_search,eLife Assessment: Drosophila melanogaster model of RVCL-S demonstrates age dependent disease progression,exclude,review,review_not_primary,"This assessment concerns an animal disease model, not a healthcare world-model review.",high
ALT-657ac09c32a4,fresh_alternate_public_search,eLife assessment: Fine-tuning spatial-temporal dynamics and surface receptor expression support plasma cell-intrinsic longevity,exclude,review,review_not_primary,This assessment discusses plasma-cell biology rather than learned dynamics or healthcare world models.,high
ALT-b6781f48a1e1,fresh_alternate_public_search,Elucidating Development Trajectories of Brain Functional Abnormalities in Major Depressive Disorder Utilizing a Data-Driven Disease Progression Model.,exclude,empirical,no_future_or_action_evaluation,SuStaIn infers cross-sectional disease stages and trajectories without evaluating temporal transitions or future rollouts.,high
ALT-9745fd5210e1,fresh_alternate_public_search,Employment of color Doppler echocardiographic video clips in a cardiac auscultation class with a cardiology patient simulator: discrepancy between students' satisfaction and learning.,exclude,empirical,no_learned_dynamics,"The cardiology simulator is educational, and outcomes assess student learning rather than learned dynamics.",high
ALT-5b6b08a4db5f,fresh_alternate_public_search,Empowering Clinical Development With Disease Progression Modeling: Recommendations From the Clinical Trials Transformation Initiative.,exclude,review,review_not_primary,"This recommendations article addresses conventional disease-progression modeling, not healthcare world models or learned rollout systems.",high
ALT-e8873df34251,fresh_alternate_public_search,Enhancing Anesthesia Education and Clinical Practice: A Comprehensive Review of GASMAN Simulation Software.,exclude,review,review_not_primary,"This review centers on a pharmacokinetic educational simulator, which is mechanistic and not data-learned.",high
ALT-9651c2fee9ac,fresh_alternate_public_search,Enhancing Human-Robot Collaboration Through Proactive Hand Trajectory Forecasting and Optimized Task Sequencing,exclude,empirical,wrong_domain,Human-robot task forecasting is nonmedical.,high
ALT-c313a79512e4,fresh_alternate_public_search,Enhancing Light-curing Competence: A Study of Radiant Exposure and Training Outcomes Among Dental Students.,exclude,empirical,no_learned_dynamics,The MARC simulator measures dental student curing performance and contains no learned patient dynamics.,high
ALT-42000fd55d82,fresh_alternate_public_search,Environment-Constrained Human Trajectory Forecasting under Dynamic Crowd Behavior,exclude,empirical,wrong_domain,Pedestrian trajectory forecasting for surveillance and robots is outside the medical or biomedical domain.,high
ALT-d072df0cadc3,fresh_alternate_public_search,"Environmental Hepatotoxicity: A Continuous Pathological Progression Model, Mechanisms, and Stage‐Oriented Intervention Strategies",exclude,review,review_not_primary,"This hepatotoxicity review proposes mechanistic stages, not a learned healthcare world-model taxonomy or evidence synthesis.",high
