candidate_id,title,field,reviewer_a,reviewer_b,adjudicated_value,adjudication_notes
MWM-XFA677C184B,DRIFT: Direct-Recursive Intervention-Conditioned Forecasting of ICU Physiological Trajectories,dataset_or_cohort,MIMIC-IV v3.1 development benchmark and independently processed eICU-CRD v2.0 replication cohort,MIMIC-IV v3.1 development cohort and independently processed eICU-CRD v2.0 replication cohort,,
MWM-XFA677C184B,DRIFT: Direct-Recursive Intervention-Conditioned Forecasting of ICU Physiological Trajectories,sample_scale,"MIMIC-IV: 28,210 train, 6,045 validation, and 6,046 test stays; eICU-CRD: 38,633 train, 8,115 validation, and 8,345 test stays","MIMIC-IV: 40,301 stays (28,210 train, 6,045 validation, 6,046 test); eICU: 55,093 stays (38,633 train, 8,115 validation, 8,345 test)",,
MWM-XFA677C184B,DRIFT: Direct-Recursive Intervention-Conditioned Forecasting of ICU Physiological Trajectories,institution_count,"One MIMIC source plus a multicentre eICU database; all eICU test hospitals and hospital-ward pairs also occur in training, and the exact aggregate site count is NI in the core protocol","MIMIC-IV is single-center; eICU test data span 131 hospitals and 212 hospital-ward pairs, all represented in training",,
MWM-XFA677C184B,DRIFT: Direct-Recursive Intervention-Conditioned Forecasting of ICU Physiological Trajectories,split_strategy,"Patient-disjoint splits within each database; eICU preprocessing and training are independent of MIMIC, with a frozen test-evaluation protocol but no site holdout or weight transfer",Patient-disjoint MIMIC splits; patient-level 70/15/15 eICU hash split; independent preprocessing and training by database; eICU is cross-database but not hospital-held-out,,
MWM-XFA677C184B,DRIFT: Direct-Recursive Intervention-Conditioned Forecasting of ICU Physiological Trajectories,observation_process,Twenty-seven physiological variables are represented hourly over the first 72 ICU hours with measurement masks and elapsed-time features,"Twenty-seven physiological variables in one-hour bins with observation masks, elapsed times, time features, static context, and a future candidate vasopressor path",,
MWM-XFA677C184B,DRIFT: Direct-Recursive Intervention-Conditioned Forecasting of ICU Physiological Trajectories,missingness,Earlier same-stay values are carried forward; leading gaps use training-set medians; masks and elapsed times are retained,Past-only within-stay forward filling; remaining leading gaps use training-set medians; masks and elapsed times are retained; eICU mappings and normalization are fit on eICU training data only,,
MWM-XFA677C184B,DRIFT: Direct-Recursive Intervention-Conditioned Forecasting of ICU Physiological Trajectories,censoring_or_competing_events,No event-time estimand; integrated analyses use a fixed 48-hour-eligible cohort,Adults with ICU length of stay at least 24 hours; first eligible stay retained; pre-index vasopressor exposure and death by hour 6 excluded; trajectories limited to first 72 ICU hours; no censoring or competing-risk model,,
MWM-XFA677C184B,DRIFT: Direct-Recursive Intervention-Conditioned Forecasting of ICU Physiological Trajectories,state,A direct Temporal Fusion Transformer anchor plus an auxiliary recurrent latent state and local mask-decay GRU hemodynamic correction,"Normalized 27-variable physiology plus masks, elapsed times, history encoding, direct latent states, recursively advanced latent states, time features, and static predictive context",,
MWM-XFA677C184B,DRIFT: Direct-Recursive Intervention-Conditioned Forecasting of ICU Physiological Trajectories,observation_decoder,One shared decoder predicts 27 physiological variables; a local branch refines heart rate and three blood-pressure variables,"A shared decoder outputs all 27 future variables, followed by a local correction for HR, SBP, DBP, and MAP",,
MWM-XFA677C184B,DRIFT: Direct-Recursive Intervention-Conditioned Forecasting of ICU Physiological Trajectories,action,Hourly binary exposure to any of five vasopressors,"Hourly binary exposure to any of dopamine, epinephrine, norepinephrine, phenylephrine, or vasopressin, encoded with exposure, onset, duration, and time since exposure",,
MWM-XFA677C184B,DRIFT: Direct-Recursive Intervention-Conditioned Forecasting of ICU Physiological Trajectories,action_provenance,Recorded treatment paths plus fixed donor-path substitutions constructed within exact time-mask and transition-mask strata,Recorded administered/input-event vasopressor exposure in MIMIC; positive infusion snapshots with a 120-minute carry in eICU; supplied paths are observed or donor-substituted predictive scenarios,,
MWM-XFA677C184B,DRIFT: Direct-Recursive Intervention-Conditioned Forecasting of ICU Physiological Trajectories,transition_mechanism,A one-hour action-conditioned recursive transition is aligned to direct states by stop-gradient distillation; a bounded low-dimensional discrepancy can correct the direct forecast,"Hybrid direct-recursive model: a TFT-style direct anchor predicts all future states, while a shared one-hour recursive latent transition supplies bounded low-dimensional corrections through a shared decoder",,
MWM-XFA677C184B,DRIFT: Direct-Recursive Intervention-Conditioned Forecasting of ICU Physiological Trajectories,maximum_horizon,"48 hours, with endpoints at 8, 24, and 48 hours","Up to 48 hours, with results at 8, 24, and 48 hours and integrated lead-wise evaluation over hours 1-48",,
MWM-XFA677C184B,DRIFT: Direct-Recursive Intervention-Conditioned Forecasting of ICU Physiological Trajectories,rollout_regime,"Recursive latent transition under a supplied future action path, used only as a bounded correction to the directly decoded trajectory rather than as an independently decoded free-running simulator","One call returns the full trajectory; the direct path is multi-output and causal in the action prefix, while an internal recursive state consumes its own preceding latent state hourly; the recursive path is never decoded independently",,
MWM-XFA677C184B,DRIFT: Direct-Recursive Intervention-Conditioned Forecasting of ICU Physiological Trajectories,capability_claim,"Recorded-path action-conditioned forecasting and measured input dependence, not valid alternative-treatment simulation","Action-conditioned factual forecasting; the paper explicitly rejects causal treatment-effect, counterfactual, policy, action-generation, and recommendation interpretations",,
MWM-XFA677C184B,DRIFT: Direct-Recursive Intervention-Conditioned Forecasting of ICU Physiological Trajectories,baselines,"Persistence, GRU-action, Transformer-action, mask-decay GRU, TFT-action, TFT without dynamic action, capacity-matched TFT-Large, forecast-loss-transfer TFT-Large-FL, DirRecMO-8, and eICU-only PatchTST-action and iTransformer-action","Persistence, GRU with/without action, mask-decay GRU, Transformer with/without action, TFT with/without dynamic action, capacity-matched TFT-Large, forecast-loss-transfer TFT-Large-FL, PatchTST-action, iTransformer-action, PPO-inspired DirRecMO-8, and seven component ablations",,
MWM-XFA677C184B,DRIFT: Direct-Recursive Intervention-Conditioned Forecasting of ICU Physiological Trajectories,state_fidelity_metrics,Normalized endpoint MSE across 27 variables and MAP mean absolute error; observed-only and integrated trajectory summaries,Normalized endpoint and integrated 27-variable MSE; raw and observed-only MAP MAE; HR/SBP/DBP/MAP MAE; subgroup directional counts,,
MWM-XFA677C184B,DRIFT: Direct-Recursive Intervention-Conditioned Forecasting of ICU Physiological Trajectories,transition_metrics,"Terminal-hour and integrated forecast errors across 8-, 24-, and 48-hour horizons","Endpoint MSE and MAP MAE at 8/24/48 hours; integrated 1-48-hour trajectory errors; recursive-direct latent discrepancy, final-direct MSE, and correction RMS by lead",,
MWM-XFA677C184B,DRIFT: Direct-Recursive Intervention-Conditioned Forecasting of ICU Physiological Trajectories,rollout_stability,"Horizon-resolved results, residual-budget sensitivity, common 48-hour cohort analyses, and cross-database replication","Horizon-specific and integrated trajectory errors; latent discrepancy and correction magnitude at leads 1, 8, 16, 24, 32, 40, and 48; changed-path prediction response aligned to first divergence",,
MWM-XFA677C184B,DRIFT: Direct-Recursive Intervention-Conditioned Forecasting of ICU Physiological Trajectories,action_sensitivity,"Five donor mappings, full-stream and future-only path replacement, changed-window analysis, shifted-minus-recorded action gaps, and temporal alignment to first path divergence",Action/no-action baselines; full-stream and future-only donor-path replacement; changed-window analyses; first-divergence timing; removal of recursive response/timing; residual-budget sensitivity,,
MWM-XFA677C184B,DRIFT: Direct-Recursive Intervention-Conditioned Forecasting of ICU Physiological Trajectories,calibration_and_uncertainty,No predictive calibration or interval-coverage evaluation; predictive uncertainty is identified as future work,"No predictive uncertainty, formal calibration, interval coverage, or abstention; confidence intervals quantify comparative sampling uncertainty only",,
MWM-XFA677C184B,DRIFT: Direct-Recursive Intervention-Conditioned Forecasting of ICU Physiological Trajectories,external_validation,Cross-database replication on eICU uses independent training and a protocol locked before test evaluation; it is not model transport and is not site-held-out,"Independent eICU database replication with source-specific retraining and preprocessing; all test hospitals and wards occur in training, and the model is adapted rather than frozen",,
MWM-XFA677C184B,DRIFT: Direct-Recursive Intervention-Conditioned Forecasting of ICU Physiological Trajectories,decision_utility,"No treatment recommendation, prospective decision-impact, or clinical-benefit evaluation","No clinician, treatment-policy, recommendation, or prospective workflow evaluation; utility is forecasting accuracy and input-dependence auditing",,
MWM-XFA677C184B,DRIFT: Direct-Recursive Intervention-Conditioned Forecasting of ICU Physiological Trajectories,safety_evaluation,None beyond conservative interpretation and data-governance controls,No clinical hazard/severity framework or intervention-safety test; exploratory subgroup reversals are descriptive and not a safety evaluation,,
MWM-XFA677C184B,DRIFT: Direct-Recursive Intervention-Conditioned Forecasting of ICU Physiological Trajectories,statistical_analysis,"Three seeds (42, 43, 44); 2,000 hierarchical bootstrap samples for primary paired analyses; 5,000 for the changed-window audit; plus-one two-sided probabilities and Benjamini-Hochberg correction within prespecified families","Three seeds (42-44); 2,000 or 5,000 hierarchical bootstrap samples over seeds and stays; plus-one two-sided probabilities; Benjamini-Hochberg correction; shared checkpoint-selection robustness; confidence intervals reported",,
MWM-XFA677C184B,DRIFT: Direct-Recursive Intervention-Conditioned Forecasting of ICU Physiological Trajectories,causal_language,Explicitly states that retrospective action-path results do not establish causal treatment effects,"Explicitly states that actions are predictive covariates, DRIFT estimates neither a policy nor counterfactual outcomes, replacement audits input dependence, and results do not establish causal effects or clinical benefit",,
MWM-XFA677C184B,DRIFT: Direct-Recursive Intervention-Conditioned Forecasting of ICU Physiological Trajectories,estimand,Recorded-path forecast error and an action gap measuring model input dependence when supplied vasopressor paths are replaced,Recorded-path factual trajectory prediction and shifted-input error-gap comparisons with the observed outcome held fixed; no intervention-effect or regime-value estimand,,
MWM-XFA677C184B,DRIFT: Direct-Recursive Intervention-Conditioned Forecasting of ICU Physiological Trajectories,confounding_strategy,"Donors are matched only within mask strata without physiology, outcomes, severity, diagnoses, or model error; no treatment-effect confounding adjustment",Two treatment-likelihood features are fitted on training data as predictive context only and are not causal weights; no causal confounding adjustment,,
MWM-XFA677C184B,DRIFT: Direct-Recursive Intervention-Conditioned Forecasting of ICU Physiological Trajectories,positivity_and_overlap,Sparse action paths and many unchanged all-zero replacements are reported; formal treatment overlap is not established,"No causal positivity analysis; donor mappings use exact mask strata and the paper audits sparse all-zero replacements, but this assesses perturbation prevalence rather than treatment-effect overlap",,
MWM-XFA677C184B,DRIFT: Direct-Recursive Intervention-Conditioned Forecasting of ICU Physiological Trajectories,counterfactual_validation,"No; shifted actions retain the observed recipient outcome, which may be incompatible with the donor path",None; donor substitution keeps the observed outcome unchanged and is explicitly not validation of an alternative-treatment trajectory,,
MWM-XFA677C184B,DRIFT: Direct-Recursive Intervention-Conditioned Forecasting of ICU Physiological Trajectories,code_access,A public implementation is promised upon publication but was not yet available in the inspected primary text,A public release is promised upon publication; study-specific code is unavailable at the coding cutoff,,
MWM-XFA677C184B,DRIFT: Direct-Recursive Intervention-Conditioned Forecasting of ICU Physiological Trajectories,weights_access,Unavailable,Unavailable; sensitive checkpoints are stated to be excluded from the planned public package,,
MWM-XFA677C184B,DRIFT: Direct-Recursive Intervention-Conditioned Forecasting of ICU Physiological Trajectories,data_access,MIMIC-IV and eICU-CRD require credentialed PhysioNet access; restricted patient-level artifacts are not redistributed,"Credentialed research access to MIMIC-IV and eICU-CRD; restricted patient-level tensors, predictions, rosters, and checkpoints are not redistributed",,
MWM-XFA677C184B,DRIFT: Direct-Recursive Intervention-Conditioned Forecasting of ICU Physiological Trajectories,preprocessing_reproducibility,"Detailed cohort, source-specific mappings, missingness handling, action reconstruction, model controls, estimands, and auditing procedures are documented","Highly detailed cohort flow, variables, imputation, action alignment, architectures, losses, training stages, checkpoint rules, hardware, evaluation rosters, bootstrap, and cross-database mappings",,
MWM-XFA677C184B,DRIFT: Direct-Recursive Intervention-Conditioned Forecasting of ICU Physiological Trajectories,randomness,"Seeds 42, 43, and 44; shared cohorts and paired bootstrap procedures","Seeds 42, 43, and 44; stochastic donor mappings and hierarchical bootstrap procedures are specified; deterministic algorithms are not enforced",,
MWM-XFA677C184B,DRIFT: Direct-Recursive Intervention-Conditioned Forecasting of ICU Physiological Trajectories,evidence_anchors,"Sec. 3 for architecture; Sec. 4.2-4.4 for cohorts, metrics, and action replacement; Sec. 5 and Table 1 for results; Sec. 6 for evidence limits; Appendices B-D and H for preprocessing, perturbation, and replication; Appendix G.1 for governance and code status","Main text pp. 1-7 for claim boundary, model, datasets, replacement audit, results, and limitations; Tables 1-4 pp. 6-7; Appendices B-C pp. 10-20 for cohort, preprocessing, losses, seeds, and checkpoint robustness; Appendix D pp. 21-24 for action audits; Appendices F-H pp. 25-34 for rollout diagnostics, code status, and eICU replication",,
MWM-XFA677C184B,DRIFT: Direct-Recursive Intervention-Conditioned Forecasting of ICU Physiological Trajectories,appraisal_strengths,"Patient-disjoint multicohort evaluation, capacity controls, explicit action-path perturbation, temporal divergence audit, prespecified paired inference, and unusually clear noncausal interpretation",Strong causal boundary language; detailed action provenance and timing; action-agnostic and perturbation audits; multi-horizon and lead-wise diagnostics; patient-disjoint cross-database replication; extensive statistical robustness,,
MWM-XFA677C184B,DRIFT: Direct-Recursive Intervention-Conditioned Forecasting of ICU Physiological Trajectories,appraisal_limitations,"Forecast gains are small and concentrated on MAP; actions are binary vasopressor exposure without dose or co-interventions; eICU is not site-held-out; no calibrated uncertainty, causal identification, alternative-outcome validation, clinical utility, or public code at inspection","Absolute gains are small and concentrated on MAP; eICU requires retraining and is not site-held-out; binary exposure omits dose and co-interventions; no predictive calibration, clinical decision utility, or causal effect validation; code is not yet public",,
MWM-XFA677C184B,DRIFT: Direct-Recursive Intervention-Conditioned Forecasting of ICU Physiological Trajectories,source_status,Primary arXiv v1 HTML inspected on 2026-09-12; open access,Primary arXiv v1 full text inspected; open access,,
MWM-X6C3AA8358E,Model-based reinforcement learning for ultrasound-driven autonomous microrobots.,primary_source_url,https://www.nature.com/articles/s42256-025-01054-2,https://europepmc.org/article/MED/40709099,,
MWM-X6C3AA8358E,Model-based reinforcement learning for ultrasound-driven autonomous microrobots.,publication_status,peer-reviewed journal article,"peer-reviewed journal article (Nature Machine Intelligence, 2025)",,
MWM-X6C3AA8358E,Model-based reinforcement learning for ultrasound-driven autonomous microrobots.,domain,Ultrasound-actuated biomedical microrobot navigation in artificial vascular microfluidic environments,ultrasound-actuated microrobotics; model-based reinforcement learning and autonomous microfluidic navigation,,
MWM-X6C3AA8358E,Model-based reinforcement learning for ultrasound-driven autonomous microrobots.,dataset_or_cohort,"Generated Pygame simulation data and physical camera trajectories from racetrack, circuitous, multi-output, vascular, mixed, randomized, static-flow, and dynamic-flow environments",Self-generated Pygame simulation environments and physical PDMS microfluidic channels with ultrasound-driven microbubble swarms under stagnant and dynamic flow,,
MWM-X6C3AA8358E,Model-based reinforcement learning for ultrasound-driven autonomous microrobots.,sample_scale,"No human or animal cohort; simulation policies are summarized over final 50 episodes, while physical experiments include up to hundreds of thousands of interaction steps and adaptation periods from 30 minutes to 10 days; exact independent microrobot and trial counts are NI","Millions of simulated training steps, final-50-episode policy evaluations, 6 hours of initial physical training, up to 10 days for scratch physical training, and 30-minute to 3-hour adaptation demonstrations; exact numbers of independent physical trajectories and microrobots are not reported",,
MWM-X6C3AA8358E,Model-based reinforcement learning for ultrasound-driven autonomous microrobots.,institution_count,One reported laboratory platform,One laboratory experimental setting; no patients or clinical institutions,,
MWM-X6C3AA8358E,Model-based reinforcement learning for ultrasound-driven autonomous microrobots.,split_strategy,Training across several channel geometries with tests on new or randomized channels and subsequent fine-tuning; no conventional fixed train/validation/test split,No conventional fixed train/validation/test split is reported; sequential pretraining across simulated channels is followed by physical adaptation and additional fine-tuning in new channel/flow conditions,,
MWM-X6C3AA8358E,Model-based reinforcement learning for ultrasound-driven autonomous microrobots.,observation_process,"Camera images at 6-18 frames per second are resized, cropped, segmented, morphologically filtered, and tracked to recover microrobot and target position","Camera images acquired at 6-18 frames per second, processed into 64x64 RGB observations with segmentation, cluster detection, CSRT tracking, position, target, size, and environmental geometry",,
MWM-X6C3AA8358E,Model-based reinforcement learning for ultrasound-driven autonomous microrobots.,missingness,A rescue routine uses the last observed coordinates and reverses recent actions when the microrobot leaves the field of view; no formal missing-data analysis,Tracking loss triggers re-detection or rescue; segmentation masks may be cached; no statistical missing-data model,,
MWM-X6C3AA8358E,Model-based reinforcement learning for ultrasound-driven autonomous microrobots.,censoring_or_competing_events,NA for navigation episodes,"Episodes terminate or reset at target achievement, collision, step threshold, loss of tracking, or radius/shape failure; these are control termination events rather than patient censoring",,
MWM-X6C3AA8358E,Model-based reinforcement learning for ultrasound-driven autonomous microrobots.,state,"Processed image features plus current microrobot and target coordinates, encoded into the Dreamer v3 recurrent latent state","Processed camera image, microrobot position and target coordinates, channel geometry, recurrent deterministic state, and stochastic latent state",,
MWM-X6C3AA8358E,Model-based reinforcement learning for ultrasound-driven autonomous microrobots.,observation_decoder,The Dreamer decoder reconstructs observations and predicts rewards and latent dynamics for imagined policy learning,"Reconstructed observation, predicted latent state and reward; actor-critic networks use imagined trajectories to choose control actions",,
MWM-X6C3AA8358E,Model-based reinforcement learning for ultrasound-driven autonomous microrobots.,action,"Selection of piezoelectric transducer activation, ultrasound frequency, and amplitude, represented with discrete or continuous controls depending on the experiment","PZT selection, ultrasound frequency, and peak-to-peak amplitude; discrete, continuous, hybrid, and frequency-sweeping variants are explored",,
MWM-X6C3AA8358E,Model-based reinforcement learning for ultrasound-driven autonomous microrobots.,action_provenance,Policy-generated actions during simulated and physical closed-loop interaction,Executed simulated and physical robot commands; amplitude/frequency ranges are informed by manual experiments and an empirical bubble-area amplitude predictor,,
MWM-X6C3AA8358E,Model-based reinforcement learning for ultrasound-driven autonomous microrobots.,transition_mechanism,"Dreamer v3 recurrent state-space world model with deterministic recurrent state, stochastic latent state, observation reconstruction, reward prediction, and latent imagination","Dreamer v3 recurrent state-space world model with encoder-decoder, recurrent dynamics, reward predictor, latent imagination, and actor-critic policy optimization",,
MWM-X6C3AA8358E,Model-based reinforcement learning for ultrasound-driven autonomous microrobots.,maximum_horizon,Multistep latent imagination; the exact imagination horizon is NI in the main text,"Multi-step imagined trajectories and real closed-loop episodes continuing until target, collision, or step termination; the exact imagination horizon is not reported",,
MWM-X6C3AA8358E,Model-based reinforcement learning for ultrasound-driven autonomous microrobots.,rollout_regime,Free-running imagined trajectories train actor-critic networks; physical deployment is closed loop with new camera feedback and online adaptation,Free-running latent imagination begins from replay-buffer states; the learned policy is evaluated in simulation and in real closed-loop image-feedback control,,
MWM-X6C3AA8358E,Model-based reinforcement learning for ultrasound-driven autonomous microrobots.,capability_claim,Closed-loop model-based planning and control of ultrasound-driven microrobots,Closed-loop planning/control: imagined trajectories train a sequential policy that executes ultrasound commands on real microrobots,,
MWM-X6C3AA8358E,Model-based reinforcement learning for ultrasound-driven autonomous microrobots.,baselines,"Hyperparameter-tuned PPO, simulation-only and physical-only training conditions, reward functions, frame-skipping settings, training ratios, action-space variants, and unseen-environment adaptation","Hyperparameter-tuned PPO, scratch physical training, simulation-pretrained transfer, discrete versus continuous/sweeping action approaches, reward functions, frame-skipping rates, training ratios, and environment-generalization conditions",,
MWM-X6C3AA8358E,Model-based reinforcement learning for ultrasound-driven autonomous microrobots.,state_fidelity_metrics,"Observation reconstruction is part of training, but no held-out image-fidelity or latent-state accuracy metric is reported","Target success rate, reward, tracked position/velocity, physical image sequences, and qualitative state reconstruction/control behavior; direct latent-state or observation-prediction fidelity is not quantified",,
MWM-X6C3AA8358E,Model-based reinforcement learning for ultrasound-driven autonomous microrobots.,transition_metrics,"Control reward, convergence steps, target-achievement rate, collision behavior, trajectory and timing measures; no direct held-out transition prediction metric","No direct transition-prediction error is reported; evidence is indirect through reward convergence, target success, transfer/adaptation, and real navigation",,
MWM-X6C3AA8358E,Model-based reinforcement learning for ultrasound-driven autonomous microrobots.,rollout_stability,"Learning curves across six simulated geometries, physical transfer, unseen-channel generalization, randomized environments, and static or dynamic flow",Reward and success over training steps and environments; no horizon-resolved imagined-rollout fidelity or model-drift metric,,
MWM-X6C3AA8358E,Model-based reinforcement learning for ultrasound-driven autonomous microrobots.,action_sensitivity,"Reward-function, frame-skipping, training-ratio, action-space, frequency, amplitude, wall-adherence, and flow-control variations","Frequency/amplitude/action-space changes, amplitude predictor, sweeping actions, frame skipping, reward variants, and flow-specific action strategies are evaluated; no action-agnostic world-model comparator",,
MWM-X6C3AA8358E,Model-based reinforcement learning for ultrasound-driven autonomous microrobots.,calibration_and_uncertainty,None,"Reward variability, standard deviations, IQRs, and smoothing are reported, but no predictive uncertainty calibration or coverage",,
MWM-X6C3AA8358E,Model-based reinforcement learning for ultrasound-driven autonomous microrobots.,external_validation,"Tests include unseen artificial channel geometries and physical transfer, but no in-vivo animal, patient, external laboratory, or clinical validation","Simulation-to-real and new-channel/flow transfer are demonstrated only with continued training or fine-tuning; this is adapted transfer, not frozen external validation",,
MWM-X6C3AA8358E,Model-based reinforcement learning for ultrasound-driven autonomous microrobots.,decision_utility,Physical closed-loop target navigation reaches roughly 90% success after simulation pretraining and limited fine-tuning; this is a robot-control outcome rather than a patient outcome,"Real closed-loop target navigation, obstacle avoidance, upstream movement under flow, and recovery; success-rate and reward comparisons are made against PPO",,
MWM-X6C3AA8358E,Model-based reinforcement learning for ultrasound-driven autonomous microrobots.,safety_evaluation,"Collision avoidance, wall-contact penalties, low-drag wall navigation, and a recovery routine are tested; biological injury, tissue damage, acoustic exposure, and in-vivo hazard outcomes are not evaluated","Explicit collision penalties, obstacle and flow stress conditions, overshoot and tracking-loss failures, cavitation concern, wall/drag constraints, ultrasound shutdown, collision reset, and action-reversal rescue are described and demonstrated",,
MWM-X6C3AA8358E,Model-based reinforcement learning for ultrasound-driven autonomous microrobots.,statistical_analysis,"Descriptive exponentially weighted moving averages, rolling standard deviations, IQR boxplots, and final-50-episode distributions; no formal inferential comparison or independent-laboratory replication","Primarily descriptive reward/success curves, means and standard deviations, IQR box plots, and final-50-episode summaries; no inferential confidence intervals or hypothesis tests are reported",,
MWM-X6C3AA8358E,Model-based reinforcement learning for ultrasound-driven autonomous microrobots.,causal_language,Physical action-response control language without a clinical causal estimand,No medical-treatment counterfactual or causal-effect claim; planning language concerns physical control and expected imagined reward,,
MWM-X6C3AA8358E,Model-based reinforcement learning for ultrasound-driven autonomous microrobots.,estimand,Policy performance and sample efficiency under learned simulated and physical microrobot dynamics,Expected discounted policy return and task success under a learned controller; no clinical intervention-effect estimand,,
MWM-X6C3AA8358E,Model-based reinforcement learning for ultrasound-driven autonomous microrobots.,confounding_strategy,NA for randomized policy interaction; no causal treatment analysis,NA for the control objective; no causal confounding adjustment is claimed,,
MWM-X6C3AA8358E,Model-based reinforcement learning for ultrasound-driven autonomous microrobots.,positivity_and_overlap,Action support is limited to tested transducer-frequency-amplitude ranges; no formal support analysis,"Action ranges are manually bounded and environment randomization broadens support, but no formal action-coverage or overlap analysis is reported",,
MWM-X6C3AA8358E,Model-based reinforcement learning for ultrasound-driven autonomous microrobots.,counterfactual_validation,"Alternative actions are explored through control, but no causal counterfactual ground truth is defined","Real closed-loop control validates task performance, not patient counterfactuals or causal treatment effects",,
MWM-X6C3AA8358E,Model-based reinforcement learning for ultrasound-driven autonomous microrobots.,code_access,Public GitHub source and archived Zenodo release,Public GitHub repository and archived Zenodo code release,,
MWM-X6C3AA8358E,Model-based reinforcement learning for ultrasound-driven autonomous microrobots.,weights_access,Trained checkpoints are publicly deposited with simulation and physical training data on Figshare,Public trained checkpoints and reward/trajectory artifacts are reported through Figshare,,
MWM-X6C3AA8358E,Model-based reinforcement learning for ultrasound-driven autonomous microrobots.,data_access,"Generated training data, reward trajectories, success rates, checkpoints, and processed physical experiment CSV files are publicly available","Self-generated simulation and physical data, processed CSVs, reward trajectories, success rates, and checkpoints are public through Figshare/GitHub",,
MWM-X6C3AA8358E,Model-based reinforcement learning for ultrasound-driven autonomous microrobots.,preprocessing_reproducibility,"Image pipeline, simulator, reward definitions, action controls, training settings, code, and processed data are documented and released","Detailed experimental setup, imaging pipeline, reward functions, action ranges, Dreamer components, rescue/reset algorithms, flow simulation, and code/data releases; exact independent physical sample counts and some training-horizon details remain unclear",,
MWM-X6C3AA8358E,Model-based reinforcement learning for ultrasound-driven autonomous microrobots.,randomness,Exact random seeds and number of independent physical repetitions are NI,PPO hyperparameter results include mean and standard deviation and policies are evaluated over final 50 episodes; exact random seeds and numbers of independent Dreamer/physical runs are not reported,,
MWM-X6C3AA8358E,Model-based reinforcement learning for ultrasound-driven autonomous microrobots.,evidence_anchors,"Fig. 2 and Methods for state, action, and world model; Figs. 3-6 for convergence, physical transfer, new environments, and flow; Discussion for scope; Data and Code Availability for artifacts","Main article pp. 1076-1085 for claims, real control, simulation, transfer, generalization, flow, and discussion; Methods pp. 1085-1088 for state/action/transition and algorithms; Data/Code Availability p. 1088; Extended Data; Supplementary Notes S1-S13, especially S3, S5, S9-S11 for transfer, flow, failures, rescue, generalization, and world-model planning",,
MWM-X6C3AA8358E,Model-based reinforcement learning for ultrasound-driven autonomous microrobots.,appraisal_strengths,"Direct closed-loop physical control, simulation-to-real transfer, unseen-environment adaptation, dynamic-flow testing, model-free baseline, and strong code-data-checkpoint availability",Peer-reviewed full physical demonstration; real closed-loop planning/control; strong public code/data/checkpoint access; multiple simulated and physical environments; explicit failure/recovery mechanisms and flow/obstacle stress tests,,
MWM-X6C3AA8358E,Model-based reinforcement learning for ultrasound-driven autonomous microrobots.,appraisal_limitations,"Artificial channels and microbubble clusters rather than in-vivo treatment; simulator omits important microrobot physics; exact replication counts are unclear; no direct transition-fidelity, calibration, biological safety, external-lab, or clinical outcome evaluation",World-model dynamics fidelity and imagination horizon are not directly evaluated; sim-to-real and unseen-environment results require adaptation; exact independent physical sample counts/seeds are unclear; no clinical or in-vivo validation and no predictive uncertainty calibration,,
MWM-X6C3AA8358E,Model-based reinforcement learning for ultrasound-driven autonomous microrobots.,source_status,Primary Nature Machine Intelligence full text inspected on 2026-09-12; open web access,Official peer-reviewed Nature Machine Intelligence full text and supplementary information inspected; open access,,
MWM-X6C3AA8358E,Model-based reinforcement learning for ultrasound-driven autonomous microrobots.,reviewer_confidence,high,medium-high; direct world-model fidelity and replication counts are incompletely reported,,
MWM-X5E3C456867,Towards Surgical World-Action Modeling: A Preliminary Joint Visual-Trajectory Forecasting for Surgical Motion Planning,primary_source_url,https://arxiv.org/html/2608.20284,https://arxiv.org/abs/2608.20284,,
MWM-X5E3C456867,Towards Surgical World-Action Modeling: A Preliminary Joint Visual-Trajectory Forecasting for Surgical Motion Planning,publication_status,preprint,"preprint; preliminary workshop-style study (arXiv v1, 20 August 2026)",,
MWM-X5E3C456867,Towards Surgical World-Action Modeling: A Preliminary Joint Visual-Trajectory Forecasting for Surgical Motion Planning,domain,Robot-assisted surgical video and instrument-trajectory forecasting,robot-assisted prostatectomy video; joint future visual-state and instrument-trajectory forecasting,,
MWM-X5E3C456867,Towards Surgical World-Action Modeling: A Preliminary Joint Visual-Trajectory Forecasting for Surgical Motion Planning,dataset_or_cohort,SurgWMBench constructed from SAR-RARP50 real clinical videos of robot-assisted radical prostatectomy,"SurgWMBench constructed from SAR-RARP50 robot-assisted radical prostatectomy videos, focusing on suturing needle insertion and extraction segments",,
MWM-X5E3C456867,Towards Surgical World-Action Modeling: A Preliminary Joint Visual-Trajectory Forecasting for Surgical Motion Planning,sample_scale,"1,637 suturing motion segments, 32,740 annotated frames, and one manually annotated task-relevant 2D instrument anchor per frame","1,637 valid segments, 32,740 annotated frames, and one manually annotated 20-point two-dimensional instrument trajectory per segment",,
MWM-X5E3C456867,Towards Surgical World-Action Modeling: A Preliminary Joint Visual-Trajectory Forecasting for Surgical Motion Planning,institution_count,Source-site count NI in the paper,Underlying institution count and geography are not reported in the inspected paper,,
