candidate_id,title,abstract,final_corpus_type,authors,year,publication_date,venue,doi,arxiv_id,url,record_type,sources,query_labels,source_status,final_decision,final_reason_code,resolution_route,adjudication_rationale,source_routes,source_record_ids,exact_match_group_size,manual_lineage_review_required
MWM-0125,MRI Contrast Enhancement Kinetics World Model,"Clinical MRI contrast acquisition suffers from inefficient information yield, which presents as a mismatch between the risky and costly acquisition protocol and the fixed and sparse acquisition sequence. Applying world models to simulate the contrast enhancement kinetics in the human body enables continuous contrast-free dynamics. However, the low temporal resolution in MRI acquisition restricts the training of world models, leading to a sparsely sampled dataset. Directly training a generative model to capture the kinetics leads to two limitations: (a) Due to the absence of data on missing time, the model tends to overfit to irrelevant features, leading to content distortion. (b) Due to the lack of continuous temporal supervision, the model fails to learn the continuous kinetics law over time, causing temporal discontinuities. For the first time, we propose MRI Contrast Enhancement Kinetics World model (MRI CEKWorld) with SpatioTemporal Consistency Learning (STCL). For (a), guided by the spatial law that patient-level structures remain consistent during enhancement, we propose Latent Alignment Learning (LAL) that constructs a patient-specific template to constrain contents to align with this template. For (b), guided by the temporal law that the kinetics follow a consistent smooth trend, we propose Latent Difference Learning (LDL) which extends the unobserved intervals by interpolation and constrains smooth variations in the latent space among interpolated sequences. Extensive experiments on two datasets show our MRI CEKWorld achieves better realistic contents and kinetics. Codes will be available at https://github.com/DD0922/MRI-Contrast-Enhancement-Kinetics-World-Model.",empirical,Jindi Kong; Yuting He; Cong Xia; Rongjun Ge; Shuo Li,2026,2026-02-22,arXiv (Cornell University),10.48550/arxiv.2602.19285,2602.19285,http://arxiv.org/abs/2602.19285,preprint,openalex,"""world model"" clinical;""world model"" patient",open-access,include,include_empirical,merged_inclusion_sources,A: The study directly evaluates future physiological imaging dynamics. B: The learned contrast kinetics and future images are directly evaluated.,existing,MWM-0125,1,no
MWM-0263,Medical World Model,,empirical,Yijun Yang; Zhao-Yang Wang; Qiuping Liu; Shuwen Sun; Wang Kang; Rama Chellappa; Zongwei Zhou; Alan Yuille; Lei Zhu; Yu-Dong Zhang; Jieneng Chen,2025,2025-10-19,,10.1109/iccv51701.2025.00779,,https://doi.org/10.1109/iccv51701.2025.00779,conference-paper,openalex,"""medical world model""",indexed,include,include_empirical,merged_inclusion_sources,A: The canonical publication directly evaluates medical future-state simulation and treatment planning. B: Treatment-conditioned disease simulation and decision support are directly evaluated.,existing,MWM-0263,1,no
MWM-X6C3AA8358E,Model-based reinforcement learning for ultrasound-driven autonomous microrobots.,"Reinforcement learning is emerging as a powerful tool for microrobots control, as it enables autonomous navigation in environments where classical control approaches fall short. However, applying reinforcement learning to microrobotics is difficult due to the need for large training datasets, the slow convergence in physical systems and poor generalizability across environments. These challenges are amplified in ultrasound-actuated microrobots, which require rapid, precise adjustments in high-dimensional action space, which are often too complex for human operators. Addressing these challenges requires sample-efficient algorithms that adapt from limited data while managing complex physical interactions. To meet these challenges, we implemented model-based reinforcement learning for autonomous control of an ultrasound-driven microrobot, which learns from recurrent imagined environments. Our non-invasive, AI-controlled microrobot offers precise propulsion and efficiently learns from images in data-scarce environments. On transitioning from a pretrained simulation environment, we achieved sample-efficient collision avoidance and channel navigation, reaching a 90% success rate in target navigation across various channels within an hour of fine-tuning. Moreover, our model initially generalized successfully in 50% of tasks in new environments, improving to over 90% with 30 min of further training. We further demonstrated real-time manipulation of microrobots in complex vasculatures under both static and flow conditions, thus underscoring the potential of AI to revolutionize microrobotics in biomedical applications.",empirical,"Medany M, Piglia L, Achenbach L, Mukkavilli SK, Ahmed D.",2025,2025-06-26,,10.1038/s42256-025-01054-2,,https://europepmc.org/article/MED/40709099,,['europe_pmc'],['europe_pmc_core'],indexed,include,include_empirical,merged_inclusion_sources,"The study uses a recurrent learned world model to predict latent microrobot-environment transitions and outcomes, learns control through imagined trajectories, and evaluates the resulting policy in biomedical vascular environments. It directly satisfies learned dynamics, rollout/planning, and biomedical-setting requirements.",sampled_audit,AUD-fa60370df827,1,no
MWM-0136,NVIDIA Cosmos-H-Dreams: Real-Time Generative Physics Simulation for Surgical Robotics,"Generative simulation for surgical robotics still lacks real-time interaction. Physical-robot experiments, often involving animal or cadaver labs, are time-consuming, costly, and difficult to reproduce, while classical simulators struggle to capture photorealistic appearance and deformable-tissue dynamics. We address this gap with Cosmos-H-Dreams, an integrated real-time surgical world-model system combining an action-conditioned generative model, a teacher-to-student distillation recipe, and a deployment stack built on the NVIDIA FlashDreams streaming-inference library. Starting from Cosmos-H-Surgical-Simulator, a multi-embodiment action-conditioned surgical video world model fine-tuned on the large-scale Open-H-Embodiment corpus, we post-train this checkpoint on embodiment- and procedure-specific data. By distilling the resulting bidirectional teacher into a causal, few-step student with Self Forcing, we turn a passive video generator into a controllable surgical simulator that streams at $\sim$160 inference FPS on a single NVIDIA RTX PRO 6000 Blackwell workstation GPU. Crucially, Cosmos-H-Dreams is controller-agnostic: any interface that emits a stream of robot kinematics can drive it. We demonstrate live control through a browser keyboard over WebRTC, a Meta Quest headset over WebXR, a commercial surgical robot console such as CMR Surgical's Versius, and learned policies operating in closed loop. To our knowledge, this is the first interactive surgical world model supporting live human and policy control. Human operators and policies alike can act inside the synthesized world and observe the consequences in real time. We release Cosmos-H-Dreams as an open surgical simulation system, providing a common foundation for surgical education, scalable synthetic data generation, and future intraoperative decision support.",empirical,Javier Gamazo Tejero; Lukas Zbinden; Keyur Sheth; Raghavendra K M; Nadim Daher; Diego Granero Marana; Filip Binkiewicz; Patrick Thornycroft; Mahdi Azizian; Sean D. Huver,2026,2026-08-25,arXiv (Cornell University),10.48550/arxiv.2608.24199,2608.24199,https://arxiv.org/abs/2608.24199,preprint,openalex,"""surgical world model"";""world model"" clinical",open-access,include,include_empirical,merged_inclusion_sources,A: The surgical simulator directly evaluates action-conditioned future observations and control use. B: The surgical simulator dynamics and real-time closed-loop capability are directly evaluated.,existing,MWM-0136,1,no
MWM-0132,NeuroWorld: A Latent Brain World Model for Stimulus-Conditioned Human Brain Dynamics,"Forecasting human brain activity during naturalistic experience requires modeling how endogenous neural states evolve causally under continuous sensory drive. Existing brain encoding models instead frame this as stimulus-to-response regression without strict temporal constraints, allowing future stimuli to leak into current predictions. We introduce NeuroWorld, to our knowledge the first brain world model, which casts naturalistic brain functional dynamics prediction as stimulus-conditioned evolution in a learned latent brain-state space, separating endogenous states (measured via fMRI) from exogenous multimodal stimuli across two stages. Latent Dynamics Learning (LDL) jointly learns a transition-sufficient representation and causal dynamics through next-latent prediction, without reconstructing the observed fMRI signal. Latent Rollout Decoding (LRD) freezes LDL, autoregressively rolls latent states forward from an observed fMRI prefix, and decodes them into subject-specific whole-brain responses. Across three naturalistic movie-fMRI benchmarks spanning 30 participants, including our newly collected Singapore Multimodal Imaging & Naturalistic Dataset (SG-MIND; 20 participants, 8,519 paired stimulus-response clips, 140.7 person-hours of viewing), NeuroWorld achieves state-of-the-art multi-step rollout performance under strictly causal stimulus access, with greater robustness to long-horizon autoregressive drift, supporting reliable simulation of extended brain-state trajectories. Extensive interpretability analyses characterize the functional organization of the learned dynamics, establishing latent-space world modeling as a principled framework for causal forecasting of human brain activity.",empirical,Zijian Dong; Jianxiong Zhou; Kwun Kei Ng; Jan Paolo Macapinlac Balagtas; Zhizhou Li; Zijiao Chen; Juan Zhou,2026,2026-08-03,arXiv (Cornell University),,2608.01773,https://arxiv.org/abs/2608.01773,preprint,openalex,"""world model"" medicine",open-access,include,include_empirical,merged_inclusion_sources,A: The latent brain world model directly evaluates stimulus-conditioned neural dynamics. B: The brain-state dynamics model is directly evaluated in long autoregressive rollouts.,existing,MWM-0132,1,no
MWM-0135,Nonstationary Battery,"Project Magha — Paper 1 We test an architectural prediction: that an active-inference agent built on a Beta-Bernoulli pairwise world model with multiplicative posterior decay should dominate a memory-greedy sliding-window baseline in non-stationary worlds — the regime where, by structural argument, posterior-driven exploration ought to outperform sample-mean greedy with epsilon-exploration. Three falsification batteries are run with identical agent code, identical seeds, and identical episode budgets: A procedurally generated tabular bandit with hidden-rule shifts at trials 100, 200, and 300. The agent loses by 7–15 percentage points across all four discount settings (γ ∈ {0.90, 0.95, 0.99, 0.999}). An antimicrobial-resistance (AMR) environment with a mid-run geographic prevalence shift (south_asia → north_america; NDM-dominant → KPC-dominant). The agent wins by 22.3pp on post-shift optimal-treatment rate.A sepsis environment with a mid-run patient-cohort shift (Gram-positive-leaning → Gram-negative-leaning). The agent versus memory-greedy. The architectural rule that emerges is narrower than the original prediction: the agent wins only in regimes where per-instance diagnostic signals carry high information about the latent state. The AMR win is driven not by world-model adaptation across the shift, but by per-isolate test-information access — Magha drops 5.7pp pre→post-shift while still beating the memory-greedy baseline by a wide margin. On the bandit (no per-instance test channel) and on sepsis (low-information vital-signs tests), the categorical Beta-Bernoulli world model has no structural advantage. The headline implication: this architecture is closer to a diagnostic decision-support architecture than to a general Turing-ASI substrate. We document the falsification because it is load-bearing for every subsequent paper in the series — particularly the gap-1 hypothesis that replacing the categorical pairwise world model with a learned hierarchical neural one delivers calibration gains and sample-efficiency wins. This is paper 1 in the Project Magha series, an empirical research notebook documenting the path toward a Turing-shaped child-machine via the Era-of-Experience loop (Sutton & Silver 2024) with active inference (Friston / Da Costa / Parr) as the efficiency layer.",empirical,Rahul Chouhan,2026,2026-05-05,Zenodo (CERN European Organization for Nuclear Research),10.5281/zenodo.20036497,,https://doi.org/10.5281/zenodo.20036497,article,openalex,"""world model"" patient;""world model"" treatment",open-access,include,include_empirical,merged_inclusion_sources,The stable report empirically tests an adaptive world-model agent in antimicrobial-resistance and sepsis treatment environments in addition to a non-medical falsification battery.,existing,MWM-0135,1,no
MWM-0138,Open-H-Embodiment: A Large-Scale Dataset for Enabling Foundation Models in Medical Robotics,"Autonomous medical robots hold promise to improve patient outcomes, reduce provider workload, democratize access to care, and enable superhuman precision. However, autonomous medical robotics has been limited by a fundamental data problem: existing medical robotic datasets are small, single-embodiment, and rarely shared openly, restricting the development of foundation models that the field needs to advance. We introduce Open-H-Embodiment, the largest open dataset of medical robotic video with synchronized kinematics to date, spanning more than 50 institutions and multiple robotic platforms including the CMR Versius, Intuitive Surgical's da Vinci, da Vinci Research Kit (dVRK), Rob Surgical BiTrack, Virtual Incision's MIRA, Moon Surgical Maestro, and a variety of custom systems, spanning surgical manipulation, robotic ultrasound, and endoscopy procedures. We demonstrate the research enabled by this dataset through two foundation models. GR00T-H is the first open foundation vision-language-action model for medical robotics, which is the only evaluated model to achieve full end-to-end task completion on a structured suturing benchmark (25% of trials vs. 0% for all others) and achieves 64% average success across a 29-step ex vivo suturing sequence. We also train Cosmos-H-Surgical-Simulator, the first action-conditioned world model to enable multi-embodiment surgical simulation from a single checkpoint, spanning nine robotic platforms and supporting in silico policy evaluation and synthetic data generation for the medical domain. These results suggest that open, large-scale medical robot data collection can serve as critical infrastructure for the research community, enabling advances in robot learning, world modeling, and beyond.",empirical,Open-H-Embodiment Consortium; :; Nigel Nelson; Juo-Tung Chen; Jesse Haworth; Xinhao Chen; Lukas Zbinden; Dianye Huang; Alaa Eldin Abdelaal; Alberto Arezzo; Ayberk Acar; Farshid Alambeigi; Carlo Alberto Ammirati; Yunke Ao; Pablo David Aranda Rodriguez; Soofiyan Atar; Mattia Ballo; N. Barnes; Federica Barontini; Filip Binkiewicz; Peter Black; Sebastian Bodenstedt; Leonardo Borgioli; Nikola Budjak; Benjamin Calmé; Fabio Carrillo; Nicola Cavalcanti; Changwei Chen; Haoxin Chen; Sihang Chen; Qihan Chen; Zhongyu Chen; Ziyang Chen; Shing Shin Cheng; Mei‐Qing Cheng; Min Cheng; Zih-Yun Sarah Chiu; Xiangyu Chu; Camilo Correa‐Gallego; Giulio Dagnino; Anton Deguet; Jacob Delgado; Jonathan C. DeLong; Kaizhong Deng; Alexander Dimitrakakis; Qingpeng Ding; Hao Ding; Giovanni Distefano; Daniel A. Donoho; Anqing Duan; Marco Esposito; Shane Farritor; Jad Fayad; Zahi Fayad; Mario Ferradosa; Filippo Filicori; Chelsea Finn; Philipp Fürnstahl; Jiawei Ge; Stamatia Giannarou; Xavier Giralt Ludevid; Frédéric Giraud; Aditya Amit Godbole; Ken Goldberg; Antony Goldenberg; Diego Granero Marana; Xiaoqing Guo; Tamás Haidegger; Evan Hailey; Pascal Hansen; Ziyi Hao; Kush Hari; Kengo Hayashi; Jonathon Hawkins; Shelby Haworth; Ortrun Hellig; S. Duke Herrell; Zhouyang Hong; Andrew Howe; Junlei Hu; Zhaoyang Jacopo Hu; Ria Jain; Mohammad Rafiee Javazm; Howard Ji; Rui Ji; Jianmin Ji; Zhongliang Jiang; Dominic Jones; Jeffrey Jopling; Britton Jordan; Ran Ju; Michael Kam; Luoyao Kang; Fausto Kang; Siddhartha Kapuria; Peter Kazanzides; Sonika Kiehler; Ethan Kilmer; Kim; Przemysław Korzeniowski,2026,2026-04-22,arXiv (Cornell University),10.48550/arxiv.2604.21017,2604.21017,https://doi.org/10.48550/arxiv.2604.21017,preprint,openalex,"""world model"" patient",open-access,include,include_empirical,merged_inclusion_sources,A: The paper directly evaluates action-conditioned surgical simulator fidelity over long rollouts. B: The multi-embodiment surgical simulator has a separately extractable and directly evaluated dynamics contribution.,existing,MWM-0138,1,no
MWM-0149,Policy4OOD: A Knowledge-Guided World Model for Policy Intervention Simulation against the Opioid Overdose Crisis,"The opioid epidemic remains one of the most severe public health crises in the United States, yet evaluating policy interventions before implementation is difficult: multiple policies interact within a dynamic system where targeting one risk pathway may inadvertently amplify another. We argue that effective opioid policy evaluation requires three capabilities -- forecasting future outcomes under current policies, counterfactual reasoning about alternative past decisions, and optimization over candidate interventions -- and propose to unify them through world modeling. We introduce Policy4OOD, a knowledge-guided spatio-temporal world model that addresses three core challenges: what policies prescribe, where effects manifest, and when effects unfold.Policy4OOD jointly encodes policy knowledge graphs, state-level spatial dependencies, and socioeconomic time series into a policy-conditioned Transformer that forecasts future opioid outcomes.Once trained, the world model serves as a simulator: forecasting requires only a forward pass, counterfactual analysis substitutes alternative policy encodings in the historical sequence, and policy optimization employs Monte Carlo Tree Search over the learned simulator. To support this framework, we construct a state-level monthly dataset (2019--2024) integrating opioid mortality, socioeconomic indicators, and structured policy encodings. Experiments demonstrate that spatial dependencies and structured policy knowledge significantly improve forecasting accuracy, validating each architectural component and the potential of world modeling for data-driven public health decision support. Our code and data have been released in https://github.com/antman9914/Policy4OOD.",empirical,Yijun Ma; Zehong Wang; Weixiang Sun; Zheyuan Zhang; Kaiwen Shi; Nitesh Chawla; Yanfang Ye,2026,2026-02-12,arXiv (Cornell University),,2602.12373,https://arxiv.org/abs/2602.12373,preprint,openalex,"""world model"" clinical;""world model"" medicine;""world model"" patient;""world model"" treatment",open-access,include,include_empirical,merged_inclusion_sources,A: The health-policy world model directly evaluates forecasts and alternative interventions. B: Policy-conditioned public-health dynamics and model-based planning are empirically assessed.,existing,MWM-0149,1,no
MWM-0151,Progressive Experience Fusion for Multi-Task World Model Control in Endovascular Navigation,"Autonomous endovascular navigation could support the delivery of mechanical thrombectomy to underserved areas, but controllers must navigate long, multi-stage paths across varying vascular anatomies. This study investigates Progressive Experience Fusion (PEF) to train a multi-task TD-MPC2 controller. We additionally evaluate a heuristic that changes the Model Predictive Path Integral planning horizon using residual action-sequence dispersion, and fine-tuning in a patient-specific simulation. Across five subtasks in ten known training anatomies with held-out targets, PEF achieved a mean success rate of 74%, compared with 37% for Soft Actor-Critic (p < 0.001) and 65% for base TD-MPC2 (p = 0.053). A PEF controller with adaptive-horizon planning trained on 30 vasculatures achieved a mean success rate of 90% in ten held-out vasculatures. The PEF agent successfully transferred to an unseen in vitro stroke patient vasculature under fluoroscopy, achieving a mean path ratio improvement from 63% to 80% with fine-tuning (p < 0.001), following 40x103 fine-tuning steps (corresponding to approximately 107 min of clinical inter-hospital transfer time). This work represents a proof of concept for multi-vasculature training and patient-specific adaptation, while further validation is required before clinical deployment.",empirical,Harry Robertshaw; Maxence Boels; Nikola Fischer; Sebastien Ourselin; Christos Bergeles; Alejandro Granados; Thomas C Booth,2026,2026-08-19,arXiv (Cornell University),10.48550/arxiv.2608.18647,2608.18647,https://arxiv.org/abs/2608.18647,preprint,openalex,"""world model"" clinical;""world model"" patient",open-access,include,include_empirical,merged_inclusion_sources,A: The learned dynamics are empirically evaluated through medical-robot control. B: The learned world model is evaluated through model-predictive endovascular control and transfer.,existing,MWM-0151,1,no
MWM-0157,SAW: Toward a Surgical Action World Model via Controllable and Scalable Video Generation,"A surgical world model capable of generating realistic surgical action videos with precise control over tool-tissue interactions can address fundamental challenges in surgical AI and simulation -- from data scarcity and rare event synthesis to bridging the sim-to-real gap for surgical automation. However, current video generation methods, the very core of such surgical world models, require expensive annotations or complex structured intermediates as conditioning signals at inference, limiting their scalability. Other approaches exhibit limited temporal consistency across complex laparoscopic scenes and do not possess sufficient realism. We propose Surgical Action World (SAW) -- a step toward surgical action world modeling through video diffusion conditioned on four lightweight signals: language prompts encoding tool-action context, a reference surgical scene, tissue affordance mask, and 2D tool-tip trajectories. We design a conditional video diffusion approach that reformulates video-to-video diffusion into trajectory-conditioned surgical action synthesis. The backbone diffusion model is fine-tuned on a custom-curated dataset of 12,044 laparoscopic clips with lightweight spatiotemporal conditioning signals, leveraging a depth consistency loss to enforce geometric plausibility without requiring depth at inference. SAW achieves state-of-the-art temporal consistency (CD-FVD: 199.19 vs. 546.82) and strong visual quality on held-out test data. Furthermore, we demonstrate its downstream utility for (a) surgical AI, where augmenting rare actions with SAW-generated videos improves action recognition (clipping F1-score: 20.93% to 43.14%; cutting: 0.00% to 8.33%) on real test data, and (b) surgical simulation, where rendering tool-tissue interaction videos from simulator-derived trajectory points toward a visually faithful simulation engine.",empirical,Sampath Rapuri; Lalithkumar Seenivasan; Dominik Schneider; Roger D. Soberanis-Mukul; Yufan He; Hao Ding; Jiru Xu; Chenhao Yu; Chenyan Jing; Pengfei Guo; Daguang Xu; Mathias Unberath,2026,2026-03-13,arXiv (Cornell University),10.48550/arxiv.2603.13024,2603.13024,https://doi.org/10.48550/arxiv.2603.13024,preprint,openalex,"""surgical world model"";""world model"" clinical",open-access,include,include_empirical,merged_inclusion_sources,A: This is an evaluated action-conditioned surgical world model rather than generic video generation. B: This is an action-conditioned surgical future-observation generator with direct fidelity evaluation.,existing,MWM-0157,1,no
MWM-0177,SWoMo: Neuro-Symbolic World Model for Cataract Surgery Simulation,"Realistic surgical simulation plays a crucial role in training novice surgeons and in the development of autonomous agents. World models can scale such simulation environments to realistic and diverse procedures by predicting future patient states conditioned on current observations and surgical actions. However, current state-of-the-art approaches often fail to satisfy key criteria required for clinical applicability, including visual realism, physically grounded interactions, and the ability to simulate scenarios beyond the training distribution. Hence, we introduce SWoMo, a neuro-symbolic world model for cataract surgery simulation that decouples motion generation from visual realism. The symbolic component, consisting of a rule-based simulator and scene graph representations, models motion dynamics and tool-tissue interactions, while a diffusion model produces realistic visual appearance, including textures and tissue deformations. We propose an inverse pairing strategy that reconstructs real surgical videos in the simulator to obtain paired simulated and real videos, which are then used to train our video diffusion model for the reverse objective of sim-to-real translation. Our experiments show both qualitative and quantitative improvements over prior work. We demonstrate that our simulator further satisfies the key criteria, including generalisation to unseen interaction geometries, improvements in downstream phase detection, and unsupervised video style transfer. The code, data, and model weights are available at: https://ssharvienkumar.github.io/SWoMo/",empirical,S Sivakumar; Akwele Johnson; Anirudh Dhingra; Yannik Frisch; Ghazal Ghazaei; Anirban Mukhopadhyay,2026,2026-05-15,arXiv (Cornell University),10.48550/arxiv.2605.16530,2605.16530,https://arxiv.org/abs/2605.16530,preprint,openalex,"""surgical world model"";""world model"" clinical;""world model"" patient",open-access,include,include_empirical,merged_inclusion_sources,A: The neuro-symbolic surgical world model directly evaluates procedural dynamics. B: The learned visual simulator is directly evaluated under controlled surgical dynamics.,existing,MWM-0177,1,no
MWM-0164,Simulating clinical interventions with a generative multimodal model of human physiology,"Understanding how human health changes over time, and why responses to interventions vary between individuals, remains a central challenge in medicine. Here we present HealthFormer, a decoder-only transformer that models the human physiological trajectory generatively, by training on data from the Human Phenotype Project, a multi-visit cohort of over 15,000 deeply phenotyped individuals. We tokenise each participant's health trajectory across 667 measurements spanning seven domains: blood biomarkers, body composition, sleep physiology, continuous glucose monitoring, gut microbiome, wearable-derived physiology, and behaviour and medication exposure. We train HealthFormer to forecast individual physiological trajectories across these domains, and from this single generative objective a range of clinically relevant tasks can be expressed as queries on the model. We show that, without task-specific training, HealthFormer transfers to four independent cohorts and improves prediction for 27 of 30 incident-disease and mortality endpoints, exceeding established clinical risk scores in every comparison. We further show that the model can simulate interventions in silico: in a held-out personalised-nutrition trial, intervention-conditioned predictions recover individual six-month biomarker changes (e.g., Pearson r = 0.78 for diastolic blood pressure). Across 41 randomised intervention-outcome comparisons drawn from published trials, our results show that the predicted direction of effect agrees in every case, and the predicted mean falls within the reported 95% confidence interval in 30 cases. We position HealthFormer as an initial health world model, from which forecasting, risk stratification, and intervention-conditioned simulation arise as queries, providing a basis for clinical digital twins.",empirical,Guy Lutsker; Gal Sapir; Jordi Merino; Smadar Shilo; Anastasia Godneva; Eli Meirom; Shie Mannor; Hagai Rossman; Gal Chechik; Eran Segal,2026,2026-04-30,arXiv (Cornell University),10.48550/arxiv.2604.27899,2604.27899,https://doi.org/10.48550/arxiv.2604.27899,preprint,openalex,"""world model"" clinical;""world model"" medicine;""world model"" physiology",open-access,include,include_empirical,merged_inclusion_sources,A: The generative physiology model directly evaluates future states and intervention effects. B: Future physiology and intervention responses are directly and externally evaluated.,existing,MWM-0164,1,no
MWM-0166,Sonata: A Hybrid World Model for Inertial Kinematics under Clinical Data Scarcity,"We introduce Sonata, a compact latent world model for six-axis trunk IMU representation learning under clinical data scarcity. Clinical cohorts typically comprise tens to hundreds of patients, making web-scale masked-reconstruction objectives poorly matched to the problem. Sonata is a 3.77 M-parameter hybrid model, pre-trained on a harmonised corpus of nine public datasets (739 subjects, 190k windows) with a latent world-model objective that predicts future state rather than reconstructing raw sensor traces. In a controlled comparison against a matched autoregressive forecasting baseline (MAE) on the same backbone, Sonata yields consistently stronger frozen-probe clinical discrimination, prospective fall-risk prediction, and cross-cohort transfer across a 14-arm evaluation suite, while producing higher-rank, more structured latent representations. At 3.77 M parameters the model is compatible with on-device wearable inference, offering a step toward general kinematic world models for neurological assessment.",empirical,Blaise Delaney; Salil Patel; Yuji Xing; Dominic Dootson; Karin Sevegnani; Chrystalina Antoniades,2026,2026-04-20,arXiv (Cornell University),10.48550/arxiv.2604.18058,2604.18058,https://arxiv.org/abs/2604.18058,preprint,openalex,"""medical world model"";""world model"" EHR;""world model"" clinical;""world model"" echocardiography;""world model"" medicine;""world model"" patient;""world model"" physiology;""world model"" treatment",open-access,include,include_empirical,merged_inclusion_sources,"The primary text reports direct horizon-48 future inertial-signal forecasting in addition to representation probes, satisfying the dynamics-capability evaluation requirement.",existing,MWM-0166,1,no
MWM-0170,Surg-UniWorld: A Unified Surgical World Model with Multimodal Control Experts,"Controllable surgical world models can provide a generative foundation for surgical artificial intelligence and simulation by synthesizing realistic instrument--tissue interactions. However, existing methods lack a unified multimodal control paradigm, while direct fusion of heterogeneous visual conditions often causes anatomical distortion, instrument appearance drift, and temporally inconsistent interactions. In this work, we propose {Surg-UniWorld}, a unified surgical world model with multimodal control experts. Surg-UniWorld first constructs a {Hierarchical Surgical Anchor} from first-frame appearance and hierarchical semantic masks to preserve persistent scene identity, anatomical organization, and interaction boundaries. {Anchor-Relative Modality Experts} then interpret edge, depth, and optical-flow evidence relative to the shared anchor, capturing complementary boundary, geometric, and motion information. A {Multimodal Control Expert} further performs contribution-preserving stage-wise composition of the activated modality increments and generates control hints for the Wan2.2 video diffusion backbone. To support multimodal surgical world modeling, we further construct Cholec80-SurgWAM, a benchmark for controllable surgical video generation. Extensive experiments demonstrate that Surg-UniWorld consistently outperforms existing controllable video generation methods and surgical world-model baselines in generation quality, temporal consistency, and multimodal controllability.",empirical,Rulin Zhou; Wanhao Liu; Guoheng Ma; Liangjin Shao; Qiujie Song; Yidu Wang; Guankun Wang; Tong Chen; Long Bai; Luping Zhou; Hongliang Ren,2026,2026-08-07,arXiv (Cornell University),10.48550/arxiv.2608.06770,2608.06770,https://doi.org/10.48550/arxiv.2608.06770,preprint,openalex,"""surgical world model""",open-access,include,include_empirical,merged_inclusion_sources,A: The unified surgical world model directly evaluates controlled future-video dynamics. B: Controllable surgical future dynamics are directly evaluated.,existing,MWM-0170,1,no
MWM-0174,SurgVista: Long-Horizon Surgical World Modeling with Plausible Instrument-Tissue Dynamics,"Scaling robot policy learning for autonomous surgery is challenging, as expert demonstrations are expensive and in vivo exploration poses substantial safety risks. Surgical world models address this by generating realistic, action-conditioned future frames from an initial observation, but existing methods exhibit two persistent failure modes: spatial interaction incoherence, where visible instrument contact fails to induce spatially consistent tissue deformation, and temporal fidelity collapse, where prediction errors compound across autoregressive rollouts and progressively corrupt visual quality. We present SurgVista, a surgical world model that mitigates both failures through two training recipes. Deformation Consistency Regularization extracts scene-point trajectories from training videos and enforces cross-frame coherence through latent contrastive learning, strengthening physically consistent instrument-tissue dynamics. Drift Adaptation Training mitigates long-horizon drift by perturbing conditioning frames with online prediction residuals and photometric augmentations calibrated to long-horizon drift statistics, sustaining visual fidelity over extended rollouts. To enable rigorous evaluation, we further introduce SurgWorld-Bench, featuring diverse procedure types, long-range rollouts, and decoupled metrics for instrument-motion accuracy and tissue-response fidelity. Extensive experiments show that SurgVista consistently outperforms state-of-the-art methods across visual quality, temporal consistency, and interaction fidelity, with gains widening as the prediction horizon grows.",empirical,Wentao Pan; Wuyang Li; Shengyuan Liu; Xinyu Liu; H Liu; Yixuan Yuan,2026,2026-06-18,arXiv (Cornell University),10.48550/arxiv.2606.19889,2606.19889,https://arxiv.org/abs/2606.19889,preprint,openalex,"""medical world model"";""surgical world model"";""world model"" clinical;""world model"" patient;""world model"" treatment",open-access,include,include_empirical,merged_inclusion_sources,A: The model directly evaluates long-horizon surgical observation dynamics. B: The model directly tests long-horizon surgical interaction dynamics.,existing,MWM-0174,1,no
MWM-0175,SurgWMBench: A Vision-Based Benchmark for World-Modeling Surgical Instrument Motion Planning,"Reliable surgical planning requires models that move beyond recognizing the current surgical step or imitating expert demonstrations, and instead anticipate how instrument motion reshapes subsequent operative states. Most surgical video understanding methods focus on recognizing phases, actions, or workflow states, while providing limited support for explicitly modeling instrument motion. Conversely, existing tool motion prediction methods can forecast instrument trajectories, but they generally do not capture the coupled evolution of future surgical video states. World models offer a natural framework for jointly modeling visual state transitions and instrument motion dynamics. However, existing surgical world model studies remain largely centered on visual generation quality, relying on generation-oriented metrics such as FVD and CD-FVD. These metrics are poorly aligned with instrument motion planning, as they do not directly measure whether predicted trajectories are geometrically accurate, temporally coherent, or actionable for downstream planning. This limitation is partly structural, since the field lacks public datasets and standardized evaluation protocols that provide the benchmarking infrastructure needed to assess motion-centric capabilities in surgical world models. In this paper, we introduce SurgWMBench, a vision-based benchmark for short-horizon surgical motion planning and dynamics prediction. Given intraoperative image sequences and historical instrument trajectory, SurgWMBench evaluates both near-future instrument motion prediction and stability under continuous rollout or input perturbations.",empirical,Huanrong Liu; Weiliang Huang; Bob Zhang; Weichao Cai; Chunlin Tian; Qingbiao Li,2026,2026-08-08,arXiv (Cornell University),10.48550/arxiv.2608.08070,2608.08070,https://arxiv.org/abs/2608.08070,preprint,openalex,"""surgical world model""",open-access,include,include_empirical,merged_inclusion_sources,A: The benchmark contains direct empirical evaluation of learned surgical dynamics and rollouts. B: The benchmark directly evaluates learned surgical dynamics and rollout stability.,existing,MWM-0175,1,no
